"HBID","dti_dtitk_jhutract_tr_atr_l","dti_dtitk_jhutract_tr_atr_r","dti_dtitk_jhutract_tr_cst_l","dti_dtitk_jhutract_tr_cst_r","dti_dtitk_jhutract_tr_cgc_l","dti_dtitk_jhutract_tr_cgc_r","dti_dtitk_jhutract_tr_cgh_l","dti_dtitk_jhutract_tr_cgh_r","dti_dtitk_jhutract_tr_forceps_mjor","dti_dtitk_jhutract_tr_forceps_minor","dti_dtitk_jhutract_tr_ifo_l","dti_dtitk_jhutract_tr_ifo_r","dti_dtitk_jhutract_tr_ilf_l","dti_dtitk_jhutract_tr_ilf_r","dti_dtitk_jhutract_tr_slf_l","dti_dtitk_jhutract_tr_slf_r","dti_dtitk_jhutract_tr_uf_l","dti_dtitk_jhutract_tr_uf_r"
588704982,2.0429,2.1467,1.91798,1.90678,1.99945,1.99191,2.17463,2.01259,2.48076,2.23751,2.17331,2.17973,2.10457,2.02518,2.1095,1.99102,2.30342,2.32325
3660020070,2.23307,2.30371,2.12771,2.11396,2.24014,2.18509,2.29823,2.3687,2.27916,2.32685,2.18083,2.17904,2.17145,2.11451,2.18992,2.16095,2.32603,2.43814
207700862,2.24303,2.28219,2.07042,2.04281,2.21394,2.2189,2.28414,2.11935,2.39216,2.32306,2.30758,2.31139,2.29154,2.13794,2.27579,2.19939,2.37013,2.44106
3006505236,2.12666,2.17054,2.03059,2.02845,2.08699,2.07846,2.29431,2.14441,2.15815,2.312,2.18427,2.17341,2.11088,2.11068,2.09122,2.05068,2.26856,2.35426
628701138,2.17991,2.24131,2.04897,2.06738,2.1298,2.15771,2.37002,2.2437,2.28219,2.3101,2.25993,2.2334,2.20742,2.16125,2.17418,2.07237,2.34238,2.35884
1582001848,2.0092,2.19964,1.87615,1.89666,1.90978,1.94936,2.05985,1.91391,2.53637,2.17895,2.14887,2.14766,2.03375,1.977,2.00441,1.9175,2.11441,2.12526
3423955706,2.15348,2.29085,2.03788,2.02256,2.12852,2.14957,2.27477,2.13802,2.46469,2.25407,2.18659,2.16914,2.07058,2.0498,2.12006,2.01863,2.244,2.16007
2455086061,2.26195,2.31905,2.08071,2.10758,2.26198,2.27795,2.52926,2.35417,2.27365,2.39172,2.28751,2.30949,2.29286,2.24302,2.27375,2.25609,2.33833,2.40847
3536944349,2.22188,2.45236,2.03929,2.07691,2.29026,2.28316,2.32903,2.12161,2.47748,2.43766,2.33012,2.31523,2.21668,2.20063,2.41988,2.31009,2.39254,2.40774
279709553,,,,,,,,,,,,,,,,,,
587920609,2.12284,2.19567,2.04993,2.12587,2.11691,2.09935,2.52708,2.21598,2.66508,2.205,2.21232,2.23243,2.17295,2.16285,2.14389,2.12764,2.21769,2.3546
4175103929,2.26879,2.30322,2.12654,2.09027,2.16489,2.22327,2.32273,2.22903,2.33243,2.40138,2.29277,2.25727,2.19882,2.17813,2.21391,2.12363,2.36906,2.28557
1405342471,2.1796,2.38187,1.92965,1.99444,2.0426,2.00583,2.21537,2.10626,2.30313,2.18989,2.19899,2.25036,2.18836,2.148,2.16004,2.0037,2.32287,2.35337
2744671311,2.11219,2.22601,2.11275,2.04729,2.04339,2.05999,2.28813,2.20308,2.31334,2.24791,2.2465,2.20738,2.19236,2.11508,2.20083,2.14663,2.31543,2.34522
1476828696,2.21755,2.2468,2.04497,2.01421,2.05848,2.10768,2.14051,2.08579,2.1363,2.253,2.16341,2.1263,2.08022,2.00946,2.01401,2.00532,2.25308,2.35873
1152434055,2.0943,2.34613,1.90317,1.91593,1.94631,1.97156,2.19905,2.04729,2.12364,2.15842,2.13884,2.07119,2.10084,2.03479,2.00032,1.92965,2.22106,2.22163
3371888466,2.27721,2.33384,2.08658,2.09898,2.22257,2.2024,2.4543,2.24565,2.63553,2.31265,2.28552,2.25966,2.22452,2.12407,2.26465,2.22929,2.41342,2.4828
2034810020,2.15256,2.24089,2.01772,1.99248,2.12393,2.09047,2.09806,2.10531,2.50103,2.18618,2.16833,2.11969,2.09255,2.02879,2.13152,2.09892,2.24201,2.25241
1078027356,2.1145,2.18348,1.98145,1.962,2.00251,2.0834,2.19921,2.10408,2.38399,2.2091,2.13571,2.15601,2.08429,1.99783,2.05774,1.98808,2.31704,2.32149
2352275955,2.30003,2.37045,2.11982,2.08853,2.15656,2.20116,2.33134,2.36347,2.30229,2.31806,2.29656,2.2636,2.23188,2.26096,2.17952,2.22029,2.37484,2.37268
3876585818,2.24235,2.39402,2.06732,2.05325,2.10351,2.16576,2.38836,2.11915,2.49778,2.37524,2.37473,2.33876,2.26658,2.21197,2.25746,2.18872,2.33856,2.4457
4128071497,2.26091,2.30575,2.11114,2.0519,2.2158,2.23189,2.42745,2.25185,2.5298,2.40968,2.28874,2.2648,2.21238,2.18896,2.27578,2.21624,2.28071,2.37883
3852551901,2.09562,2.19079,1.94888,1.95035,2.12933,2.13199,2.29861,2.05879,2.35425,2.25595,2.1825,2.1832,2.15384,2.10024,2.16557,2.03207,2.23564,2.28796
378442723,2.22774,2.28327,2.11508,2.11399,2.1649,2.16324,2.31842,2.23191,2.53671,2.29536,2.30546,2.27269,2.30486,2.2157,2.198,2.12481,2.33099,2.39533
3809296881,2.13268,2.20026,1.9331,1.93946,2.03498,2.05217,2.36116,2.15904,2.1997,2.21528,2.17356,2.22222,2.1611,2.08812,2.10914,2.03597,2.27009,2.41497
3314537633,,,,,,,,,,,,,,,,,,
1721511707,2.14201,2.26712,1.96128,1.99597,2.12306,2.13297,2.16338,2.05022,2.72004,2.30413,2.22519,2.27454,2.18732,2.21566,2.1607,2.11187,2.23421,2.26705
156022447,2.16757,2.31393,1.95563,2.00499,2.11096,2.18632,2.35133,2.23787,2.26489,2.22509,2.23453,2.25888,2.22122,2.2231,2.1623,2.13198,2.26443,2.44095
3905897231,2.12381,2.20011,2.0168,1.98559,2.13626,2.16458,2.3108,2.24722,2.4129,2.2344,2.1892,2.141,2.20236,2.0865,2.18666,2.1294,2.24473,2.25251
170245038,2.21723,2.27998,2.0858,2.09441,2.20933,2.10033,2.43417,2.17049,2.22629,2.27994,2.22116,2.25078,2.13961,2.03107,2.16762,2.12518,2.20187,2.33785
938822593,,,,,,,,,,,,,,,,,,
406474114,2.32696,2.34076,2.17011,2.11657,2.3529,2.31171,2.22412,2.34949,2.18654,2.38,2.27928,2.29237,2.20982,2.16713,2.29667,2.26635,2.28326,2.25129
3278821471,2.18982,2.25335,2.02644,2.02947,2.18586,2.10055,2.27278,2.28208,2.36694,2.29387,2.21324,2.17691,2.18429,2.13052,2.12998,2.06955,2.32547,2.29321
682981675,2.18863,2.25755,2.05209,2.05831,2.12935,2.18912,2.26088,2.1694,2.47669,2.37987,2.26358,2.22346,2.23487,2.16493,2.26677,2.25238,2.37393,2.30362
2333989454,2.29245,2.27413,2.2101,2.22419,2.17444,1.78787,2.39799,2.28635,2.3638,2.29609,2.20595,2.19992,2.20616,2.13548,2.12926,2.10914,2.33634,2.27078
2339301689,2.20202,2.23953,2.07928,2.05087,2.15591,2.16956,2.35475,2.28086,2.33937,2.34779,2.31625,2.25491,2.27003,2.2056,2.19163,2.13765,2.35136,2.41481
3205098197,2.16351,2.22753,2.01177,2.0364,2.13682,2.14696,2.31851,2.21303,2.44758,2.31342,2.22081,2.26211,2.20881,2.16073,2.17845,2.08193,2.33379,2.37728
2909742586,,,,,,,,,,,,,,,,,,
2744885275,2.18656,2.26416,1.9895,1.99826,2.08417,2.08216,2.1534,2.03067,2.28117,2.26013,2.20101,2.18253,2.19609,2.02816,2.14056,2.07401,2.24369,2.25484
835438161,2.15243,2.1804,1.92574,2.02168,2.16691,2.10188,2.1098,2.02897,2.21194,2.1938,2.16993,2.24878,2.10512,2.14069,2.15589,2.17219,2.26222,2.31589
456828838,2.17648,2.26324,2.07651,2.03659,2.18944,2.19709,2.31868,2.16685,2.48028,2.2578,2.25586,2.21432,2.22215,2.17485,2.32739,2.23115,2.25816,2.34524
3391312560,2.08139,2.21012,1.98862,1.99205,2.00169,2.0002,2.2926,2.19199,2.56683,2.14123,2.16956,2.15209,2.10044,2.06598,2.13384,1.98857,2.32636,2.3246
1177583186,2.11168,2.24869,1.94859,1.88856,1.88351,1.95819,2.36141,2.10494,2.58504,2.18236,2.19701,2.18279,2.12768,2.02256,2.02985,1.89749,2.08879,2.19043
1483228225,2.27028,2.4084,2.05274,2.05105,2.24006,2.23041,2.4676,2.24023,2.43393,2.37972,2.36199,2.41184,2.33527,2.30647,2.22471,2.18126,2.41114,2.54597
627340935,2.11909,2.21582,1.99224,2.016,1.96485,2.00426,2.12928,2.1049,2.13918,2.21943,2.18159,2.16344,2.09538,2.05138,2.081,2.01852,2.21349,2.22888
2005333252,2.17491,2.35103,2.0136,1.9856,2.14249,2.20442,2.18894,2.087,2.33084,2.38123,2.25662,2.19691,2.08225,1.93436,2.12336,2.09923,2.15549,2.41874
292084913,2.29303,2.33248,2.06057,2.09614,2.27835,2.29427,2.47521,2.19706,2.20404,2.36307,2.30803,2.32901,2.29248,2.20678,2.32598,2.24716,2.38816,2.50614
330475907,2.30465,2.43571,2.0496,2.09594,2.28052,2.27104,2.42985,2.42592,2.25829,2.43506,2.33411,2.36186,2.36001,2.31363,2.31879,2.215,2.26444,2.42926
3089859347,2.13031,2.18926,1.9978,1.95253,1.90275,2.15679,2.60361,2.31782,2.44908,2.25331,2.20727,2.19669,2.26246,2.11865,2.16886,2.07462,2.16457,2.37792
2286904113,2.1923,2.24593,1.95419,2.01561,2.14126,2.14995,2.09836,2.03371,2.48979,2.32986,2.23389,2.23192,2.1679,2.10636,2.20825,2.13706,2.28781,2.36715
937350814,,,,,,,,,,,,,,,,,,
288611560,2.13076,2.20354,1.99452,1.96169,2.07641,2.102,2.23675,2.10213,2.23016,2.23355,2.21186,2.16318,2.21064,2.05917,2.13332,2.07263,2.24249,2.2311
2394165803,2.09251,2.19612,2.01182,1.99016,2.11562,2.06112,2.37388,2.25653,2.31204,2.17967,2.16017,2.1811,2.21981,2.1238,2.17988,2.06298,2.29419,2.38035
4215732017,2.08543,2.15405,2.02252,2.03346,2.14471,2.11335,2.2979,2.08987,2.14273,2.17743,2.13473,2.09283,2.0654,2.02169,2.12087,2.10472,2.17487,2.28251
247073015,2.16538,2.23479,2.04409,2.05244,2.07902,2.09584,2.1628,1.95919,2.41052,2.22532,2.20946,2.1722,2.14544,2.08542,2.13986,2.04023,2.1938,2.31126
3914457601,2.38858,2.42108,2.12407,2.19155,2.31447,2.38286,2.58835,2.30971,2.52913,2.48826,2.36289,2.38789,2.29973,2.30454,2.3473,2.24694,2.39948,2.4609
2409859956,2.22319,2.26138,2.14479,2.14935,2.28516,2.30291,2.31836,2.26944,2.45062,2.35962,2.28878,2.2864,2.29221,2.22525,2.26281,2.23186,2.35035,2.4895
2932134570,2.03406,2.14049,1.96249,1.98126,2.04624,1.97407,2.28219,2.08797,2.25263,2.14362,2.10973,2.11035,2.04682,1.94383,2.06593,1.99284,2.22915,2.29219
2429135133,2.07353,2.14244,1.98087,1.93687,2.09088,2.04669,2.19007,2.09092,2.15909,2.21852,2.09746,2.14741,2.09584,2.10751,2.07533,1.95447,2.21243,2.19315
2826251050,2.1195,2.13011,2.00129,1.98848,1.8975,1.99379,2.31736,2.20533,2.22282,2.16875,2.16768,2.12605,2.18963,2.00054,2.10323,2.07577,2.22478,2.34128
2058112309,2.21952,2.35781,2.08702,2.04432,2.3043,2.31032,2.26479,2.2407,2.49712,2.38686,2.25365,2.22512,2.24682,2.16768,2.24506,2.22572,2.40468,2.40603
316886165,2.12871,2.13933,1.9345,1.96086,2.02368,2.08866,2.2756,2.11188,2.14814,2.10698,2.1078,2.19248,2.09049,2.06038,2.01583,1.9751,2.22421,2.30393
317970542,2.23617,2.33553,2.01275,1.96873,2.16988,2.14621,2.27799,2.21919,2.46809,2.34923,2.27053,2.29168,2.21418,2.13172,2.1758,2.10146,2.3076,2.35706
2882969741,,,,,,,,,,,,,,,,,,
3815003769,2.19519,2.24403,2.02799,2.02525,2.13688,2.13621,2.25292,2.15823,2.31003,2.23777,2.18326,2.19728,2.14807,2.14201,2.131,2.08004,2.30716,2.31754
1201262300,2.15676,2.17787,2.01279,1.98994,2.1543,2.14344,2.2741,2.17078,2.43443,2.25044,2.25992,2.22698,2.20868,2.11224,2.23043,2.14953,2.23888,2.31176
2713583871,2.20621,2.35783,2.02121,2.03337,2.10857,2.09533,2.30813,2.14502,2.38538,2.2159,2.18943,2.1848,2.05219,2.02365,2.21628,2.15968,2.20002,2.36587
4199405436,2.33034,2.40418,2.0878,2.05071,2.23655,2.15333,2.25375,2.23642,2.53773,2.31743,2.33925,2.29716,2.29328,2.10831,2.26783,2.18811,2.45599,2.44909
710781653,,,,,,,,,,,,,,,,,,
540650470,2.3442,2.43532,2.20084,2.16378,2.42593,2.50716,2.48906,2.35378,2.54774,2.49896,2.38056,2.37416,2.36654,2.30354,2.44298,2.3887,2.45745,2.55145
2516752858,2.20194,2.29422,2.07878,2.15427,2.17398,2.22791,2.3906,2.25523,2.53685,2.25772,2.214,2.26791,2.11591,2.10483,2.17387,2.16414,2.29455,2.42204
740515345,2.37223,2.47292,2.23038,2.26462,2.37932,2.37656,2.38256,2.32268,2.9102,2.38746,2.38512,2.38023,2.38068,2.28891,2.41468,2.34485,2.41499,2.45112
645593833,,,,,,,,,,,,,,,,,,
886108441,2.19938,2.29217,2.18385,2.09728,2.18866,2.2359,2.28111,2.25663,2.28869,2.28702,2.24594,2.28293,2.26823,2.28262,2.17947,2.12766,2.37817,2.38621
2859326969,2.22512,2.29126,2.07815,2.04393,2.11802,2.1255,2.33037,2.2234,2.41303,2.31033,2.22025,2.16146,2.15335,2.10038,2.10402,2.06905,2.32689,2.28655
315241585,2.1483,2.24141,2.00371,2.00809,2.17131,2.24483,2.284,2.21302,2.42615,2.32092,2.20929,2.23954,2.20845,2.11482,2.19331,2.1365,2.30177,2.40454
1495900865,2.22044,2.35925,2.14033,2.09571,2.22933,2.30993,2.31976,2.26495,2.39462,2.33375,2.3084,2.29793,2.31919,2.22043,2.29396,2.1986,2.36084,2.42882
1771214090,,,,,,,,,,,,,,,,,,
190648643,2.40087,2.52429,2.28551,2.08506,2.64104,2.61895,2.53089,2.42653,2.3222,2.61779,2.52084,2.42537,2.54809,2.37828,2.50325,2.40304,2.54672,2.57363
4200895984,,,,,,,,,,,,,,,,,,
1645083732,,,,,,,,,,,,,,,,,,
2881753779,2.24307,2.29527,2.13354,2.10532,2.21024,2.24599,2.48752,2.27456,2.42065,2.28336,2.30378,2.28172,2.26795,2.21314,2.25567,2.16559,2.2735,2.35674
976528418,2.35103,2.41091,2.08228,2.06287,2.21076,2.21136,2.31378,2.17189,2.87681,2.31958,2.2874,2.2677,2.19006,2.10511,2.17804,2.1139,2.32875,2.31114
3003503458,2.51389,2.652,2.23304,2.26673,2.31441,2.33999,2.33462,2.36989,2.60115,2.39897,2.31761,2.28115,2.27728,2.19802,2.23932,2.21676,2.42607,2.39278
4016917253,2.2925,2.37862,2.16492,2.21572,2.37012,2.3418,2.33402,2.33307,2.63588,2.42538,2.39321,2.35598,2.3382,2.37083,2.37875,2.27703,2.39684,2.40816
2299494257,2.1646,2.20539,1.99144,1.95286,2.05062,2.21788,2.58729,2.34328,2.53611,2.2485,2.16629,2.19714,2.20791,2.15466,2.14168,2.16065,2.07082,2.30445
2981594381,2.19375,2.23967,2.08815,2.00015,2.15947,2.2075,2.2622,2.1457,2.35296,2.29186,2.28648,2.23123,2.21963,2.12489,2.14715,1.99625,2.33497,2.37255
1192745141,2.21991,2.27019,2.06555,2.01377,2.29684,2.20941,2.25016,2.09701,2.11336,2.36951,2.33127,2.26594,2.27012,2.20694,2.24736,2.18691,2.39724,2.41003
853014755,,,,,,,,,,,,,,,,,,
743356762,2.27786,2.3891,2.10712,2.15085,2.1546,2.16759,2.42367,2.30305,2.68534,2.30538,2.33908,2.3498,2.2914,2.29806,2.24981,2.24481,2.23704,2.36033
3039937182,2.1877,2.23404,2.02493,2.04514,2.14519,2.1333,2.49232,2.23982,2.21355,2.1939,2.19002,2.19767,2.22229,2.21596,2.18821,2.17429,2.20805,2.27251
722891731,,,,,,,,,,,,,,,,,,
770476960,2.29402,2.36854,2.16884,2.16709,2.33826,2.3127,2.60392,2.33378,2.54127,2.4069,2.37545,2.29716,2.33851,2.26194,2.31768,2.25647,2.38631,2.38943
4151533760,1.99986,1.98892,2.00355,2.02516,2.04693,1.88414,2.34094,2.26185,2.18999,1.86268,1.98054,2.01845,2.09966,2.0837,1.96714,2.05348,2.05379,2.07846
2587403591,2.17132,2.25004,2.05979,2.04336,2.08374,2.12662,2.43258,2.34602,2.3808,2.29349,2.29065,2.24917,2.18178,2.15347,2.19499,1.99965,2.33123,2.34835
1395177893,,,,,,,,,,,,,,,,,,
3170790641,2.14776,2.30563,2.06664,2.08191,2.06259,2.16943,2.20033,2.19096,2.38223,2.15651,2.16834,2.19019,2.15434,2.02509,2.13439,2.10882,2.1914,2.28464
786770367,,,,,,,,,,,,,,,,,,
4092152372,2.19728,2.23728,1.99167,2.03105,2.02508,2.16019,2.38531,2.17427,2.34213,2.2462,2.26609,2.25948,2.19734,2.14342,2.16554,2.12161,2.243,2.40116
1555697562,2.07935,2.10753,1.91215,1.93489,2.09312,2.09706,2.19855,2.07955,2.16491,2.11898,2.09164,2.07192,2.10423,1.9859,2.06513,2.00521,2.21306,2.16614
1961232224,2.0179,2.30951,1.99324,1.9541,1.87752,1.9171,2.35914,2.16921,2.19061,2.17713,2.33337,2.21597,2.23018,2.21992,2.1355,2.11026,2.12526,2.23939
203520764,,,,,,,,,,,,,,,,,,
1577815906,2.3574,2.59419,2.06643,2.0523,2.19819,2.19922,2.31432,2.22671,2.48734,2.36517,2.28882,2.22183,2.22623,2.14749,2.17573,2.14246,2.47417,2.35398
3757666444,2.25959,2.2691,2.07324,2.06536,2.29068,2.08637,2.37881,2.31991,2.42823,2.17493,2.24082,2.23956,2.24662,2.27784,2.21613,2.19546,2.22248,2.2441
3680011732,2.15766,2.24876,2.02838,2.09544,2.16212,2.15734,2.34893,2.15323,2.40605,2.20544,2.20882,2.2318,2.21077,2.13119,2.19155,2.10374,2.29205,2.31309
4287595092,2.27794,2.30424,2.14902,2.15581,2.37548,2.38335,2.5353,2.34897,2.40951,2.36192,2.30453,2.30044,2.33074,2.3113,2.36338,2.31241,2.42686,2.43168
23876255,2.1969,2.29709,2.07022,2.07294,2.08661,2.15034,2.22502,2.15878,2.36821,2.28021,2.21224,2.20641,2.09897,2.09743,2.20926,2.07927,2.31181,2.35556
2340844215,2.10027,2.269,1.9974,1.99527,2.07266,2.11698,2.16339,2.02461,2.42997,2.30421,2.15615,2.109,2.09581,2.03048,2.117,2.01577,2.13256,2.22
4222459618,2.02727,2.18052,1.92568,1.97137,1.97086,2.0024,2.09778,2.15117,2.28405,2.11357,2.06993,2.12799,2.02661,1.96939,2.03478,1.97665,2.09737,2.24741
2241773406,,,,,,,,,,,,,,,,,,
3710809675,2.1631,2.34616,2.00909,2.03894,2.09327,2.11083,2.21151,2.14622,2.3524,2.35088,2.24129,2.24666,2.16479,2.1286,2.20753,2.18752,2.36073,2.45174
1979398851,2.11648,2.19908,2.06381,2.01928,2.18184,2.16278,2.21271,2.27496,2.1763,2.25413,2.11994,2.11088,2.07672,2.03464,2.1429,2.11007,2.22235,2.33784
2428050864,2.06578,2.23416,1.95269,1.97756,2.00772,2.00978,2.37035,2.17336,2.17478,2.20899,2.14709,2.16145,2.08332,2.08608,2.06374,1.98889,2.22096,2.23607
3908594158,2.11251,2.15106,2.09377,2.07727,2.08074,2.11689,2.22049,2.17949,2.30972,2.19811,2.15959,2.16642,2.1188,2.08578,2.16055,2.14091,2.24495,2.33338
4059460237,2.06239,2.14799,1.922,1.91143,1.97591,1.97237,2.27287,2.06671,2.39056,2.15318,2.08038,2.08023,2.0468,1.97758,2.03398,1.94333,2.08171,2.25537
1533641004,2.18654,2.35151,2.11877,2.06155,2.35549,2.39672,2.41304,2.41972,2.41933,2.31925,2.32466,2.38666,2.36927,2.29982,2.26165,2.18354,2.52023,2.45949
3037943714,2.14275,2.21549,1.99335,2.05892,2.19095,2.15894,2.23743,2.27561,2.25588,2.26004,2.21995,2.24205,2.23009,2.25554,2.17689,2.17679,2.17335,2.29784
1789759908,2.24957,2.49673,2.00388,1.97289,2.1184,2.11259,2.32323,2.21487,2.55119,2.2776,2.23367,2.32197,2.14189,2.14779,2.18578,2.1426,2.18572,2.30863
4143381677,2.06422,2.1174,2.00535,1.96503,2.01915,1.99675,2.25485,2.17088,2.1534,2.15047,2.11651,2.1212,2.05792,2.01462,2.03018,1.96692,2.20233,2.32174
2157363577,2.15269,2.20645,2.02118,2.00838,2.00061,2.06388,2.22855,2.16994,2.36466,2.21024,2.2084,2.1631,2.1505,2.06031,2.10542,2.09611,2.27343,2.27086
849853720,2.14682,2.27539,2.0168,2.02682,2.14429,2.25388,2.42431,2.14557,2.41966,2.29695,2.2327,2.25308,2.23838,2.25505,2.20789,2.17856,2.35134,2.40313
902285077,2.08165,2.18801,1.89283,1.88716,1.94066,1.92433,2.07374,2.02487,2.18281,2.08582,2.10228,2.07518,2.03103,1.9482,2.00851,1.90563,2.18763,2.26198
3447662287,2.12229,2.20366,2.02749,2.03865,2.07962,2.1237,2.25923,2.23392,2.30295,2.19868,2.17466,2.13241,2.12935,2.00822,2.14848,2.06027,2.28565,2.32806
1614006958,2.16616,2.27181,2.04159,2.01459,2.05312,2.07001,2.24272,2.20817,2.21982,2.26012,2.21041,2.16388,2.14378,2.07104,2.17164,2.03798,2.25853,2.30745
983424512,2.18746,2.23418,2.08374,2.08004,2.09598,2.07759,2.41728,2.33394,2.23259,2.26873,2.18996,2.15049,2.16614,2.08998,2.13771,2.11581,2.28082,2.25976
766351362,2.24,2.26194,2.17389,2.14677,2.37236,2.29255,2.48986,2.3475,2.24328,2.16906,2.34002,2.29564,2.24601,2.18465,2.21994,2.16951,2.42743,2.36994
4204591957,2.22709,2.20692,2.03967,2.06971,2.15862,2.20849,2.30221,2.23198,2.3502,2.29026,2.24797,2.18584,2.18797,2.12882,2.19472,2.10581,2.33347,2.29029
613007543,,,,,,,,,,,,,,,,,,
2870727058,2.22034,2.34962,2.16834,2.174,2.24657,2.30157,2.41428,2.25943,2.42602,2.3074,2.26686,2.28484,2.31427,2.22037,2.27453,2.22614,2.30443,2.30002
4279235747,,,,,,,,,,,,,,,,,,
4010003254,2.25893,2.31472,2.05367,2.0572,2.31413,2.33652,2.344,2.23226,2.42424,2.42316,2.32328,2.27858,2.29193,2.18816,2.23081,2.18566,2.3766,2.37551
3961334575,,,,,,,,,,,,,,,,,,
2829405393,,,,,,,,,,,,,,,,,,
2056450833,2.08795,2.2364,2.03494,1.97747,1.92488,1.95912,2.18667,2.16919,2.18644,2.1747,2.11567,2.10791,2.0685,1.96944,2.04096,1.94691,2.20501,2.3204
405034382,2.13376,2.27018,2.07333,2.08879,2.09955,2.21097,2.28429,2.21911,2.3096,2.30914,2.23645,2.22182,2.21401,2.18333,2.21301,2.16564,2.24755,2.35762
3359585632,2.2226,2.303,2.06857,2.04146,2.18931,2.12357,2.33924,2.1827,2.24078,2.27841,2.26605,2.20722,2.23229,2.13533,2.17132,2.06744,2.34211,2.30671
403750815,2.00402,2.16389,1.92342,1.96435,1.93616,1.93381,2.128,2.03225,2.32251,2.06188,2.12517,2.11532,1.96031,1.92663,2.04958,2.00222,2.19546,2.26856
1381496283,2.1779,2.27306,1.96914,2.01241,2.03506,2.06368,2.23234,2.08642,2.07246,2.20193,2.122,2.11819,2.11382,2.03037,2.05547,2.01787,2.28144,2.34898
22059995,,,,,,,,,,,,,,,,,,
209744411,2.19619,2.24489,2.06388,2.08287,2.18036,2.17241,2.37544,2.36454,2.6577,2.34766,2.26328,2.30188,2.21717,2.21466,2.178,2.08222,2.3412,2.31968
456010453,,,,,,,,,,,,,,,,,,
2820258750,2.17032,2.22108,2.00665,2.00884,2.12387,2.17205,2.13083,2.08983,2.45471,2.23902,2.16654,2.16864,2.11548,2.11428,2.18888,2.10522,2.21253,2.31552
491227198,2.14716,2.25205,2.01491,2.02145,2.13876,2.24199,2.29952,2.08977,2.21787,2.30116,2.25347,2.2701,2.16303,2.1849,2.25165,2.19271,2.12839,2.3159
4167912646,2.16327,2.27347,2.02371,1.99658,2.16026,2.19315,2.39075,2.24898,2.50488,2.28556,2.28511,2.18054,2.23797,2.14004,2.21428,2.14932,2.35212,2.40956
354224162,2.15255,2.20061,2.1133,2.11383,2.21912,2.167,2.40948,2.28809,2.44467,2.30821,2.29322,2.30945,2.259,2.23453,2.24472,2.2531,2.35444,2.36263
3235923532,2.2304,2.33111,2.06527,2.10017,2.12064,2.16949,2.34423,2.20919,2.21534,2.30369,2.21692,2.23855,2.21636,2.14035,2.15649,2.09447,2.32227,2.4079
81659020,2.58528,2.45909,2.04207,2.05188,2.15111,2.2502,2.64059,2.36084,2.43296,2.29974,2.15131,2.22978,2.16339,2.10835,2.21441,2.10731,2.51346,2.42697
4120327981,2.16069,2.20484,1.97971,2.0425,2.08345,2.09133,1.98009,1.98558,2.11212,2.17533,2.16481,2.09858,2.08998,1.99349,2.12952,2.02728,2.22968,2.28422
3013599700,2.14802,2.28463,2.01561,1.98407,2.01161,2.05622,2.3214,2.16701,2.64383,2.31563,2.26083,2.21568,2.14333,2.13232,2.12849,2.03951,2.31365,2.36708
4097619059,2.15767,2.17682,2.00036,1.96393,2.06847,2.04229,2.2462,2.12681,2.18013,2.20362,2.18295,2.12687,2.13759,2.04319,2.07155,2.0002,2.33038,2.2478
4275118671,2.25733,2.34301,2.02395,2.11569,2.12136,2.13267,2.41152,2.25367,3.13788,2.32558,2.27503,2.25871,2.26156,2.16252,2.17168,2.06161,2.41131,2.39997
3252896623,2.16826,2.23476,1.96665,1.99395,2.08868,2.15517,2.14439,2.20555,2.86446,2.22811,2.28815,2.30363,2.19436,2.16811,2.20258,2.16062,2.25535,2.40497
1897392405,2.16413,2.22872,2.05804,2.12363,2.14013,2.12964,2.23427,2.27547,2.2634,2.26993,2.197,2.20544,2.20345,2.12819,2.1745,2.21843,2.29004,2.41828
934637418,2.23385,2.34093,2.10901,2.09018,2.18684,2.22431,2.34774,2.17938,2.54729,2.33644,2.29822,2.27628,2.25363,2.16434,2.26864,2.19868,2.38468,2.35715
4239364844,2.24301,2.29036,2.0458,1.9763,2.16642,2.15039,2.40573,2.13466,2.2541,2.27809,2.24459,2.19272,2.15396,2.13345,2.15597,2.03909,2.11985,2.06495
3202103287,1.99453,2.1267,1.93184,1.96573,1.97779,2.03941,2.09229,2.07895,2.28811,2.14848,2.11285,2.08332,2.14794,2.0258,2.0147,2.00502,2.08406,2.32863
4284207001,2.11912,2.21847,1.98806,1.9556,1.98578,1.95651,2.24429,2.26857,2.30639,2.14457,2.16545,2.13939,2.15087,2.10841,2.06072,2.04719,2.24298,2.3362
2719273797,2.04621,2.09098,1.89442,1.9457,1.90124,1.88204,2.10008,1.95428,2.12556,2.12252,2.03943,2.05283,1.99965,1.94229,2.05379,1.92145,2.13073,2.22922
1213633946,2.03295,2.11087,1.9875,1.93553,1.97699,1.96385,2.26192,2.07331,2.25099,2.21761,2.09269,2.08176,2.05128,1.98073,2.07432,2.00576,2.18151,2.17045
125971746,2.11446,2.21923,1.97856,2.02144,2.05189,2.06193,2.27571,2.1996,2.2336,2.26432,2.12686,2.17241,2.07544,2.07236,2.14301,2.07913,2.17031,2.27713
1727246054,,,,,,,,,,,,,,,,,,
127738985,2.13207,2.34267,2.10853,2.10071,2.07333,2.18704,2.55123,2.30913,2.54761,2.29321,2.27153,2.26005,2.20649,2.20826,2.22663,2.13706,2.24612,2.43704
