"HBID","dti_jlf_rd_L_Limbic_Lobe_WM","dti_jlf_rd_L_Insular_Lobe_WM","dti_jlf_rd_L_Frontal_Lobe_WM","dti_jlf_rd_L_Parietal_Lobe_WM","dti_jlf_rd_L_Occipital_Lobe_WM","dti_jlf_rd_L_Temporal_Lobe_WM","dti_jlf_rd_R_Limbic_Lobe_WM","dti_jlf_rd_R_Insular_Lobe_WM","dti_jlf_rd_R_Frontal_Lobe_WM","dti_jlf_rd_R_Parietal_Lobe_WM","dti_jlf_rd_R_Occipital_Lobe_WM","dti_jlf_rd_R_Temporal_Lobe_WM"
1926820202,0.55307,0.55044,0.61602,0.61792,0.6433,0.61212,0.54364,0.53812,0.61824,0.60596,0.65725,0.63128
3910614691,0.59755,0.56724,0.63688,0.65888,0.68107,0.59733,0.59651,0.5647,0.64326,0.65588,0.68431,0.59993
2367781772,0.58944,0.56161,0.65714,0.66209,0.69604,0.6238,0.60265,0.55267,0.64769,0.67602,0.71332,0.62902
1078778984,0.55933,0.56551,0.63177,0.62565,0.6511,0.60722,0.56752,0.57,0.63385,0.64074,0.63503,0.61718
2620237605,0.58934,0.53904,0.64388,0.64064,0.69786,0.59911,0.57973,0.54843,0.63723,0.6448,0.67661,0.60822
2187354851,0.55419,0.54394,0.61247,0.57376,0.62002,0.57694,0.55832,0.54278,0.60862,0.59807,0.63645,0.59844
141902367,0.61355,0.55088,0.62109,0.6325,0.68601,0.61168,0.61421,0.5547,0.61091,0.66037,0.68856,0.62968
1950521985,0.59887,0.5921,0.6732,0.65927,0.67793,0.62973,0.61918,0.60017,0.6725,0.65784,0.66302,0.64844
1283616526,0.62196,0.5934,0.65853,0.66069,0.67954,0.65903,0.66005,0.58149,0.65101,0.66968,0.7,0.65838
2030796090,0.58411,0.5804,0.69259,0.7009,0.71184,0.65786,0.58965,0.55623,0.67158,0.68363,0.70467,0.64745
1216795300,0.57575,0.55085,0.61476,0.63256,0.66182,0.60749,0.58497,0.56548,0.61416,0.6406,0.6754,0.62428
3316812616,0.60657,0.56732,0.64029,0.65002,0.71341,0.6284,0.62109,0.56926,0.64328,0.65231,0.72037,0.6269
170684800,0.66681,0.57989,0.68805,0.67684,0.70046,0.66101,0.65467,0.59632,0.67984,0.68995,0.68761,0.66451
1746577983,0.56688,0.52403,0.59254,0.6333,0.66166,0.59049,0.59172,0.52578,0.58698,0.63478,0.6408,0.61741
3753298451,0.69512,0.61414,0.6351,0.67707,0.71163,0.67547,0.74146,0.63544,0.64774,0.71331,0.79593,0.68599
3701011948,0.61264,0.57864,0.66837,0.64299,0.66176,0.62096,0.61953,0.58303,0.6594,0.65781,0.66792,0.65307
3281293927,0.5903,0.53337,0.61647,0.62757,0.69115,0.6402,0.57852,0.53061,0.61728,0.65855,0.67552,0.62916
565961005,0.57043,0.56401,0.65016,0.63866,0.68266,0.6144,0.57359,0.56927,0.64011,0.64452,0.68545,0.62147
3230458721,0.57408,0.55463,0.65355,0.64214,0.69016,0.62627,0.58331,0.55415,0.64224,0.65391,0.68387,0.61558
3908338605,,,,,,,,,,,,
889529844,,,,,,,,,,,,
2666519826,0.59748,0.55969,0.61609,0.63556,0.64541,0.60137,0.60121,0.54762,0.60897,0.64034,0.61922,0.61897
3101682723,0.60109,0.57578,0.66343,0.66961,0.67381,0.63639,0.5975,0.57354,0.67243,0.66439,0.66299,0.65557
3964071883,0.57648,0.55854,0.63168,0.61211,0.64319,0.58968,0.58117,0.55927,0.61836,0.62762,0.64506,0.59942
4056247111,0.62921,0.5468,0.6279,0.6384,0.70851,0.63204,0.61795,0.54466,0.62443,0.65409,0.69789,0.63488
3713451277,0.64881,0.57478,0.64172,0.65201,0.68076,0.63336,0.63631,0.58095,0.64013,0.65474,0.68191,0.64748
2991386801,0.58734,0.52549,0.62755,0.63849,0.70727,0.58925,0.58185,0.53276,0.62276,0.64476,0.67947,0.60302
1627833025,,,,,,,,,,,,
378968257,0.61742,0.58859,0.65992,0.64875,0.69218,0.62705,0.61502,0.58098,0.65705,0.64267,0.67757,0.61812
1847147974,0.59304,0.56189,0.65141,0.63489,0.68124,0.61619,0.59349,0.5638,0.65469,0.64907,0.67761,0.61703
414751203,,,,,,,,,,,,
3213048437,0.62756,0.5982,0.68176,0.66108,0.70371,0.65682,0.62758,0.59136,0.67121,0.67003,0.68626,0.66286
835969082,0.63252,0.57027,0.64479,0.65989,0.72805,0.61195,0.65602,0.5616,0.63197,0.63583,0.72568,0.64408
4073524189,0.58688,0.55441,0.6454,0.61429,0.67169,0.60038,0.60036,0.55531,0.64771,0.62172,0.66932,0.62494
3139494501,0.53672,0.5074,0.60368,0.62151,0.66949,0.59755,0.53598,0.51795,0.61063,0.63297,0.65619,0.58767
3116412956,0.62367,0.56542,0.65923,0.6377,0.67053,0.62173,0.60836,0.56696,0.66417,0.63524,0.66256,0.61646
4167803284,0.60308,0.57551,0.66475,0.64544,0.67449,0.64107,0.6063,0.58287,0.66363,0.65248,0.67729,0.64573
2860471559,0.58431,0.55428,0.64962,0.63921,0.67277,0.61759,0.57949,0.53942,0.64452,0.64768,0.68928,0.61808
2416957439,0.59321,0.56364,0.6583,0.62726,0.65072,0.61829,0.62104,0.59,0.65366,0.65336,0.67745,0.62803
3343888877,0.5944,0.55306,0.64139,0.65357,0.68423,0.63389,0.5981,0.55102,0.62752,0.64307,0.63639,0.63394
932610828,0.62663,0.5621,0.63563,0.67047,0.71661,0.61835,0.59805,0.56055,0.63013,0.66636,0.67917,0.6367
2064889136,0.58254,0.54645,0.63391,0.63116,0.66422,0.61578,0.58393,0.55311,0.63638,0.64719,0.65225,0.61887
3396578954,0.57207,0.538,0.58188,0.59614,0.62173,0.58873,0.57512,0.5459,0.57656,0.61444,0.6284,0.59528
2055790389,0.60655,0.57576,0.64434,0.62086,0.63997,0.61238,0.62727,0.57489,0.63978,0.63293,0.63193,0.62726
3300521925,0.68684,0.596,0.69459,0.68079,0.70843,0.66289,0.68945,0.61573,0.69513,0.6903,0.68458,0.67616
1499957125,0.63807,0.5967,0.68453,0.68107,0.70559,0.66599,0.63609,0.59354,0.68433,0.68803,0.69011,0.6688
3961542630,0.61671,0.57406,0.66492,0.66877,0.69037,0.64413,0.60795,0.5745,0.66057,0.6742,0.67322,0.64168
2784534345,0.64932,0.59122,0.68827,0.66045,0.68797,0.61774,0.65317,0.60342,0.66832,0.66702,0.67301,0.65322
2618149238,0.60341,0.53241,0.63536,0.61945,0.67472,0.61788,0.61069,0.54702,0.64052,0.63951,0.66484,0.63661
968056540,0.60356,0.57132,0.66684,0.67803,0.693,0.62361,0.59839,0.57873,0.66463,0.66974,0.66785,0.62939
879667685,0.62797,0.58515,0.67494,0.66849,0.67849,0.62503,0.63093,0.57598,0.67345,0.68214,0.65657,0.6465
3797453058,0.57544,0.55828,0.64197,0.63304,0.66878,0.62002,0.58378,0.56185,0.64609,0.63862,0.66427,0.63041
3911552755,0.56925,0.55188,0.63798,0.59578,0.66089,0.59337,0.59079,0.54761,0.63462,0.61025,0.64818,0.59806
2701393076,,,,,,,,,,,,
2774266468,0.6613,0.57746,0.65424,0.6751,0.75003,0.62595,0.62411,0.54676,0.6439,0.6605,0.69921,0.62586
2445703356,0.59129,0.57673,0.6509,0.62985,0.67199,0.62203,0.59696,0.5836,0.65092,0.64643,0.66452,0.64279
820829528,0.68202,0.52842,0.62501,0.67616,0.66253,0.59595,0.69837,0.51447,0.60619,0.67978,0.70804,0.60218
1584609768,0.56359,0.53737,0.62704,0.63287,0.63984,0.61224,0.57642,0.54573,0.61695,0.63641,0.62191,0.60131
4133451029,0.5752,0.56451,0.65147,0.62146,0.66977,0.62344,0.60602,0.5799,0.64989,0.62047,0.70712,0.62301
301860700,0.59232,0.58528,0.66296,0.65225,0.67701,0.6334,0.58236,0.57844,0.65499,0.65719,0.66387,0.63093
627978437,0.61934,0.57959,0.69512,0.67658,0.70024,0.66691,0.61848,0.58696,0.68947,0.68803,0.68532,0.67387
1879177404,0.58649,0.56194,0.63509,0.60595,0.64489,0.61241,0.59828,0.57387,0.63556,0.63413,0.64969,0.61539
1305940140,,,,,,,,,,,,
2280071386,,,,,,,,,,,,
2762211357,0.63453,0.5752,0.65886,0.65145,0.72947,0.63103,0.63001,0.5761,0.65148,0.65069,0.71115,0.63818
3459106211,0.58211,0.57257,0.65079,0.6492,0.66853,0.61638,0.58782,0.56302,0.64206,0.64605,0.64907,0.62257
261135184,0.76466,0.58882,0.67676,0.72321,0.80822,0.65,0.75745,0.59456,0.67055,0.72587,0.76829,0.66417
4275589568,0.56718,0.56288,0.65043,0.63511,0.67993,0.64648,0.58501,0.56397,0.65852,0.64783,0.65601,0.65241
1195129143,0.58751,0.5708,0.63773,0.6312,0.65657,0.64617,0.59531,0.56846,0.63505,0.65607,0.66887,0.65465
626798752,0.57721,0.55354,0.64029,0.61873,0.65938,0.61415,0.59017,0.56035,0.65204,0.61879,0.66118,0.62693
1707160021,0.59077,0.59883,0.66621,0.63359,0.64441,0.591,0.60319,0.59151,0.63632,0.61713,0.60061,0.58416
3043757599,0.60325,0.56789,0.66479,0.66526,0.73234,0.63243,0.61244,0.58087,0.67468,0.65656,0.72485,0.65318
3820022053,0.57146,0.54188,0.63085,0.6292,0.68079,0.61102,0.59295,0.54562,0.62646,0.63815,0.66112,0.62306
3419659452,0.58674,0.54463,0.63422,0.65587,0.70232,0.62691,0.58284,0.53669,0.62742,0.68235,0.69944,0.62013
3298482749,0.59412,0.53599,0.63289,0.6364,0.63394,0.59456,0.58517,0.54028,0.61383,0.63539,0.63844,0.62307
4071319025,0.61767,0.58283,0.68093,0.67604,0.68802,0.6619,0.63366,0.59733,0.68222,0.68059,0.69341,0.67053
3007270215,0.60211,0.58202,0.67237,0.65637,0.67464,0.62989,0.6015,0.58835,0.68436,0.64485,0.64417,0.62999
2050407883,0.58107,0.57101,0.65688,0.61966,0.64594,0.61765,0.59425,0.57926,0.64763,0.63908,0.65276,0.62749
2984999206,0.6147,0.55635,0.63755,0.63445,0.66458,0.59015,0.58912,0.52711,0.61721,0.62128,0.61784,0.58814
3487040174,0.62751,0.5861,0.67167,0.67821,0.75991,0.64993,0.63145,0.57325,0.66636,0.67825,0.70442,0.64663
3701371148,0.56937,0.56485,0.64867,0.64002,0.66153,0.6473,0.56898,0.54307,0.63919,0.63534,0.64091,0.63379
3379875334,0.6184,0.58325,0.65372,0.66364,0.69289,0.63243,0.62362,0.57947,0.65253,0.6704,0.68471,0.65045
1503682327,,,,,,,,,,,,
3927946187,0.5902,0.5539,0.63542,0.64264,0.67745,0.59947,0.58888,0.5487,0.64478,0.63159,0.67321,0.59847
1057439583,0.56735,0.52251,0.61937,0.60799,0.6596,0.57996,0.58418,0.5314,0.62246,0.60811,0.6569,0.60494
1393624765,0.57897,0.52197,0.61791,0.61135,0.69844,0.57845,0.57301,0.52621,0.60753,0.63722,0.7003,0.58767
1023978174,0.60138,0.54007,0.63286,0.62569,0.67293,0.60031,0.60995,0.5461,0.63175,0.64458,0.66995,0.61155
1054114481,0.58134,0.53259,0.6494,0.6381,0.67379,0.62881,0.56993,0.52852,0.63919,0.66106,0.65968,0.6219
2955522669,0.55868,0.53605,0.63138,0.61981,0.65124,0.60531,0.55774,0.5382,0.63975,0.6248,0.63114,0.6098
1329609672,0.57216,0.56576,0.65192,0.63436,0.66698,0.62085,0.57958,0.56278,0.65729,0.63613,0.6588,0.63008
3431975276,0.56056,0.55213,0.62623,0.61684,0.65962,0.59545,0.58926,0.56861,0.63448,0.62551,0.66065,0.62353
1985012461,0.62442,0.59399,0.67315,0.67572,0.72134,0.65889,0.63171,0.58926,0.67591,0.68157,0.69685,0.66285
2314119300,0.60314,0.56494,0.64841,0.64224,0.67854,0.60369,0.60845,0.56252,0.64895,0.64924,0.65154,0.63275
2217150377,0.54797,0.53275,0.59811,0.5974,0.6449,0.56316,0.54591,0.51717,0.58196,0.6204,0.63315,0.57894
3591272618,0.64112,0.59694,0.67553,0.66935,0.7049,0.65997,0.65635,0.58931,0.67289,0.67789,0.71098,0.66035
588704982,0.56481,0.54612,0.63161,0.63906,0.68194,0.60911,0.56455,0.54092,0.62697,0.63789,0.66392,0.61857
3660020070,0.60155,0.56423,0.66156,0.63753,0.66692,0.61467,0.60078,0.56334,0.65487,0.64589,0.65205,0.62892
207700862,0.58841,0.60034,0.68747,0.66236,0.6967,0.64114,0.59726,0.59438,0.68848,0.66754,0.69769,0.66145
3006505236,0.5726,0.55031,0.61152,0.60765,0.62876,0.57646,0.58006,0.54792,0.62237,0.62398,0.59085,0.58828
628701138,0.57528,0.55574,0.63955,0.62397,0.64657,0.62001,0.57621,0.55979,0.65238,0.63649,0.63326,0.63509
1582001848,0.58918,0.54164,0.61242,0.62938,0.70095,0.59681,0.57132,0.53541,0.60846,0.63266,0.6888,0.59504
3423955706,0.60502,0.53367,0.6243,0.63799,0.68646,0.59924,0.613,0.54271,0.63305,0.64619,0.67012,0.61048
2455086061,0.62038,0.61297,0.69448,0.68198,0.6877,0.66224,0.62531,0.59026,0.68849,0.67257,0.67814,0.66599
3536944349,0.67965,0.60987,0.66091,0.68544,0.69298,0.61933,0.66924,0.60495,0.65428,0.7102,0.66472,0.62485
279709553,,,,,,,,,,,,
587920609,0.58574,0.5656,0.615,0.65737,0.67424,0.62019,0.61272,0.54538,0.59526,0.6545,0.68451,0.619
4175103929,0.58593,0.57215,0.66748,0.64568,0.6742,0.62794,0.59841,0.58644,0.67153,0.65852,0.66218,0.63683
1405342471,0.58331,0.55926,0.61845,0.62632,0.6872,0.62052,0.58638,0.5641,0.61521,0.63297,0.62853,0.63322
2744671311,0.58019,0.55451,0.64113,0.65662,0.6685,0.60924,0.58277,0.55432,0.63758,0.65757,0.67511,0.63208
1476828696,0.57139,0.55774,0.63825,0.61761,0.65624,0.59569,0.58515,0.56307,0.63288,0.60795,0.64934,0.60111
1152434055,0.55851,0.54068,0.61033,0.58404,0.63263,0.5924,0.54546,0.53524,0.59991,0.5894,0.61217,0.59129
3371888466,0.63864,0.59756,0.69679,0.69441,0.71748,0.66299,0.64384,0.59931,0.70261,0.69906,0.71105,0.65715
2034810020,0.58726,0.54932,0.6482,0.67614,0.70475,0.61747,0.61118,0.55706,0.65784,0.68296,0.71311,0.62175
1078027356,0.56198,0.5482,0.62881,0.60246,0.65621,0.59891,0.56802,0.55426,0.63325,0.61993,0.64711,0.59362
2352275955,0.6021,0.58595,0.65305,0.64767,0.66383,0.63703,0.62276,0.60679,0.65397,0.65487,0.65095,0.63415
3876585818,0.6277,0.58269,0.64641,0.64423,0.68177,0.62931,0.61835,0.5887,0.64211,0.64648,0.69108,0.64703
4128071497,0.64648,0.58701,0.66273,0.65445,0.68343,0.63725,0.65708,0.59056,0.66543,0.67436,0.67975,0.65537
3852551901,0.57504,0.53873,0.64141,0.63558,0.67033,0.61204,0.57142,0.54523,0.63984,0.64156,0.66392,0.62428
378442723,0.60166,0.59167,0.67391,0.69804,0.74142,0.65264,0.60556,0.6087,0.67253,0.71007,0.71928,0.66355
3809296881,0.58297,0.56674,0.65321,0.63736,0.67309,0.64269,0.58484,0.55776,0.65405,0.6346,0.68426,0.63039
3314537633,,,,,,,,,,,,
1721511707,0.6062,0.54961,0.62424,0.65138,0.68256,0.62814,0.59988,0.54733,0.63166,0.66779,0.65482,0.62518
156022447,0.60987,0.57772,0.66178,0.64753,0.70713,0.65338,0.60959,0.57469,0.65712,0.652,0.69128,0.65149
3905897231,0.57896,0.55292,0.65501,0.63342,0.66397,0.62327,0.58464,0.55185,0.66113,0.64097,0.66316,0.63506
170245038,0.61293,0.56952,0.67733,0.71869,0.74827,0.62884,0.63305,0.57717,0.6727,0.73455,0.71707,0.64293
938822593,,,,,,,,,,,,
406474114,0.62854,0.60785,0.67775,0.6722,0.68205,0.62378,0.64669,0.61339,0.67571,0.69145,0.69721,0.64043
3278821471,0.65178,0.54364,0.63044,0.61339,0.64814,0.61322,0.63513,0.55075,0.63608,0.63448,0.64675,0.63158
682981675,0.61718,0.57444,0.67716,0.6794,0.69421,0.65639,0.63564,0.5826,0.68431,0.67116,0.6906,0.66638
2333989454,0.57054,0.63748,0.73967,0.71235,0.69537,0.66883,0.58709,0.60616,0.73451,0.71899,0.69839,0.66058
2339301689,0.60293,0.57933,0.6748,0.64417,0.69871,0.63892,0.60866,0.58586,0.66964,0.65543,0.70303,0.65878
3205098197,0.57603,0.56769,0.64682,0.6404,0.68223,0.62425,0.58632,0.56071,0.6478,0.65793,0.66498,0.6395
2909742586,,,,,,,,,,,,
2744885275,0.5522,0.5483,0.61931,0.60299,0.52772,0.58653,0.56862,0.55469,0.60499,0.61716,0.51391,0.59843
835438161,0.5869,0.54475,0.64864,0.65172,0.66672,0.63936,0.59472,0.52999,0.63488,0.65533,0.65248,0.62191
456828838,0.61565,0.56282,0.66022,0.67668,0.71494,0.64505,0.62332,0.57392,0.65799,0.69376,0.69646,0.6716
3391312560,0.5869,0.53443,0.61231,0.63613,0.671,0.60216,0.59563,0.54129,0.62377,0.65422,0.66375,0.6048
1177583186,0.57506,0.53829,0.60388,0.58949,0.65237,0.5755,0.56365,0.55017,0.59935,0.59587,0.63292,0.60177
1483228225,0.6377,0.59641,0.69935,0.67355,0.74461,0.66657,0.63579,0.6011,0.71142,0.68551,0.7298,0.66576
627340935,0.54658,0.54525,0.60792,0.59741,0.6313,0.58974,0.5477,0.54148,0.60013,0.60263,0.61413,0.59184
2005333252,0.61007,0.58551,0.67621,0.64378,0.66172,0.59808,0.62169,0.5875,0.67298,0.65701,0.68605,0.62975
292084913,0.60095,0.59208,0.68757,0.67383,0.68072,0.65174,0.60606,0.59272,0.67532,0.67879,0.64457,0.65804
330475907,0.65681,0.62919,0.70831,0.66771,0.72722,0.68782,0.63509,0.61911,0.69829,0.68822,0.73356,0.65929
3089859347,0.60999,0.58132,0.67064,0.67599,0.71145,0.64736,0.61584,0.58063,0.66991,0.69789,0.71234,0.6595
2286904113,0.58024,0.55556,0.67057,0.65061,0.68065,0.62274,0.59606,0.55414,0.66729,0.68722,0.64988,0.62185
937350814,,,,,,,,,,,,
288611560,0.558,0.54167,0.62171,0.60608,0.63677,0.58621,0.56034,0.55215,0.62573,0.62113,0.63544,0.6131
2394165803,0.56598,0.54167,0.59941,0.60912,0.65022,0.59534,0.57896,0.55013,0.60769,0.62619,0.63094,0.61885
4215732017,0.55758,0.52797,0.61814,0.61894,0.65004,0.58271,0.54554,0.52668,0.61438,0.61414,0.64137,0.59573
247073015,0.56859,0.56962,0.6124,0.6189,0.66278,0.5751,0.56773,0.56244,0.60722,0.63759,0.63904,0.59519
3914457601,0.66502,0.60653,0.71126,0.68393,0.7326,0.67234,0.67438,0.62253,0.70753,0.70303,0.69892,0.68088
2409859956,0.605,0.57992,0.65853,0.66228,0.68655,0.65329,0.61762,0.57457,0.66228,0.66091,0.68051,0.65556
2932134570,0.53608,0.52116,0.57576,0.58053,0.59208,0.56909,0.55134,0.52483,0.58302,0.62163,0.61032,0.58572
2429135133,0.55006,0.53135,0.63916,0.61028,0.64857,0.58953,0.56836,0.53649,0.63669,0.61868,0.64528,0.59442
2826251050,0.55097,0.54433,0.62424,0.62011,0.65292,0.60824,0.55003,0.53308,0.62102,0.63426,0.66111,0.61038
2058112309,0.64112,0.57627,0.67584,0.67902,0.69648,0.65971,0.65273,0.5942,0.6895,0.67908,0.70934,0.65225
316886165,0.55464,0.55007,0.62134,0.60455,0.66137,0.61452,0.56616,0.54654,0.61991,0.60531,0.66737,0.60201
317970542,0.6244,0.58002,0.68848,0.69853,0.76467,0.64071,0.63126,0.58253,0.69143,0.71774,0.72149,0.64622
2882969741,,,,,,,,,,,,
3815003769,0.60267,0.56286,0.65696,0.64945,0.708,0.61698,0.61947,0.57042,0.6549,0.65269,0.68492,0.62744
1201262300,0.58885,0.54895,0.6371,0.63825,0.68079,0.62391,0.60269,0.56543,0.64731,0.65521,0.68643,0.64007
2713583871,0.61812,0.56692,0.62266,0.61827,0.65412,0.58339,0.59286,0.54773,0.61938,0.62016,0.59875,0.59515
4199405436,0.66173,0.60355,0.65746,0.66172,0.68086,0.63073,0.6535,0.60631,0.66469,0.67671,0.64317,0.66627
710781653,,,,,,,,,,,,
540650470,0.68242,0.63788,0.75698,0.73742,0.74106,0.71631,0.67582,0.62729,0.74653,0.75065,0.73359,0.71173
2516752858,0.63562,0.58326,0.66239,0.65475,0.68819,0.63183,0.61099,0.5844,0.66224,0.65187,0.67812,0.62097
740515345,0.67672,0.63823,0.70738,0.72527,0.74523,0.69397,0.6857,0.63667,0.71073,0.72484,0.74037,0.69822
645593833,,,,,,,,,,,,
886108441,0.6104,0.57439,0.67067,0.65267,0.69578,0.65787,0.60398,0.5861,0.68206,0.66542,0.69609,0.66567
2859326969,0.58207,0.55162,0.64611,0.63344,0.6493,0.61696,0.61117,0.56274,0.64947,0.64886,0.64735,0.63208
315241585,0.59318,0.57094,0.64963,0.63325,0.67968,0.62508,0.59639,0.56994,0.65622,0.64964,0.67237,0.63766
1495900865,0.61009,0.59097,0.66844,0.66394,0.68775,0.64974,0.61288,0.59349,0.6785,0.67556,0.68806,0.66616
1771214090,,,,,,,,,,,,
190648643,0.72142,0.59335,0.71461,0.73115,0.74472,0.69803,0.73514,0.62807,0.73341,0.76155,0.71034,0.7313
4200895984,,,,,,,,,,,,
1645083732,,,,,,,,,,,,
2881753779,0.60983,0.57945,0.67207,0.66469,0.71426,0.64583,0.62472,0.58376,0.68226,0.6863,0.71353,0.65598
976528418,0.62245,0.58666,0.67114,0.66068,0.73703,0.63924,0.62424,0.59803,0.67104,0.67375,0.72454,0.64632
3003503458,0.62575,0.62146,0.70588,0.68883,0.73097,0.68292,0.63551,0.6132,0.70214,0.68713,0.73103,0.67496
4016917253,0.63932,0.59909,0.70477,0.67239,0.6992,0.66838,0.65035,0.61055,0.70812,0.69875,0.71819,0.66539
2299494257,0.62854,0.57458,0.64195,0.66456,0.69605,0.63052,0.6303,0.58376,0.65585,0.66818,0.69955,0.63051
2981594381,0.57997,0.57031,0.64884,0.61483,0.67336,0.61202,0.589,0.57588,0.64977,0.63056,0.66421,0.62737
1192745141,0.59896,0.58606,0.67736,0.6352,0.67128,0.63589,0.60559,0.58359,0.68228,0.65448,0.67671,0.6542
853014755,,,,,,,,,,,,
743356762,0.62958,0.58938,0.64848,0.67333,0.70672,0.64706,0.6233,0.59005,0.63991,0.65784,0.65065,0.64305
3039937182,0.57112,0.54516,0.62722,0.64503,0.6649,0.63622,0.58164,0.5452,0.61925,0.6498,0.65437,0.62985
722891731,,,,,,,,,,,,
770476960,0.65299,0.58534,0.6933,0.66341,0.69688,0.64834,0.67098,0.59301,0.6962,0.69336,0.68877,0.6758
4151533760,0.55986,0.49461,0.57139,0.62582,0.64985,0.62177,0.57064,0.46961,0.56144,0.59974,0.64697,0.60678
2587403591,0.60658,0.56102,0.67202,0.65405,0.70176,0.6323,0.59407,0.56238,0.67068,0.66072,0.6826,0.64088
1395177893,,,,,,,,,,,,
3170790641,0.62087,0.55258,0.63921,0.66513,0.70356,0.5905,0.60574,0.5511,0.63634,0.66026,0.63232,0.62767
786770367,,,,,,,,,,,,
4092152372,0.56606,0.56826,0.64544,0.63777,0.65269,0.61954,0.57176,0.58021,0.64425,0.63997,0.64268,0.6391
1555697562,0.56021,0.51295,0.60781,0.59443,0.65096,0.57795,0.56753,0.52938,0.60803,0.61871,0.6493,0.611
1961232224,0.57887,0.55575,0.66408,0.7005,0.66288,0.61378,0.58563,0.57087,0.65697,0.70078,0.62379,0.60297
203520764,,,,,,,,,,,,
1577815906,0.67472,0.59776,0.67193,0.65403,0.6752,0.63888,0.68077,0.60826,0.67272,0.65551,0.66953,0.64924
3757666444,0.60755,0.58897,0.64509,0.65495,0.69128,0.64405,0.6117,0.56746,0.63578,0.66496,0.68169,0.63907
3680011732,0.62563,0.55827,0.66016,0.64502,0.68966,0.61474,0.63209,0.57237,0.64851,0.65213,0.6739,0.63195
4287595092,0.65228,0.60548,0.71281,0.68849,0.71546,0.69661,0.64743,0.59892,0.72837,0.71401,0.72883,0.69436
23876255,0.59243,0.55841,0.66217,0.65651,0.68098,0.61842,0.58193,0.56368,0.65799,0.67003,0.68476,0.61566
2340844215,0.63307,0.55102,0.66153,0.6824,0.73963,0.62017,0.65971,0.55426,0.67098,0.70711,0.72713,0.63703
4222459618,0.55885,0.53901,0.58329,0.57841,0.63091,0.55426,0.54186,0.50834,0.56533,0.60397,0.63965,0.5566
2241773406,,,,,,,,,,,,
3710809675,0.60121,0.57494,0.68176,0.65483,0.68968,0.65166,0.61817,0.57542,0.66922,0.67477,0.68055,0.64709
1979398851,0.59346,0.54438,0.63396,0.63919,0.66876,0.6121,0.5939,0.54297,0.64187,0.62447,0.65349,0.61262
2428050864,0.59237,0.54533,0.65614,0.66813,0.7002,0.62824,0.58314,0.5393,0.65276,0.6666,0.68539,0.62344
3908594158,0.57208,0.54967,0.63431,0.63699,0.65819,0.61497,0.57223,0.53833,0.62692,0.62948,0.63213,0.61788
4059460237,0.54816,0.521,0.61902,0.60205,0.65094,0.57338,0.54317,0.51786,0.60497,0.60336,0.63547,0.5779
1533641004,0.63107,0.57979,0.6516,0.63635,0.67896,0.64873,0.62569,0.56361,0.64256,0.65333,0.67365,0.67035
3037943714,0.58906,0.55267,0.63574,0.64584,0.64888,0.63367,0.58058,0.54007,0.6133,0.618,0.64111,0.60719
1789759908,0.62385,0.58264,0.65176,0.6623,0.7066,0.64367,0.63039,0.58796,0.65876,0.66286,0.63905,0.63638
4143381677,0.58237,0.53594,0.6243,0.60972,0.65844,0.59331,0.5677,0.54204,0.62023,0.61564,0.66,0.60064
2157363577,0.57113,0.5479,0.63059,0.63367,0.6495,0.59648,0.57776,0.55284,0.63393,0.64226,0.66084,0.61667
849853720,0.62073,0.55649,0.66894,0.65971,0.69083,0.65266,0.63164,0.56153,0.65803,0.6663,0.68787,0.65918
902285077,0.55395,0.51925,0.59795,0.54419,0.621,0.54961,0.56926,0.52204,0.58726,0.56591,0.59002,0.56036
3447662287,0.58401,0.5365,0.60704,0.62502,0.66126,0.58237,0.58483,0.54464,0.61295,0.63101,0.64445,0.61844
1614006958,0.58849,0.54904,0.64192,0.60866,0.64772,0.59774,0.60651,0.55735,0.64613,0.63206,0.64905,0.62763
983424512,0.60086,0.54598,0.63279,0.62813,0.6565,0.60492,0.60292,0.55899,0.62559,0.63597,0.65545,0.62143
766351362,0.63046,0.58812,0.63261,0.65509,0.67789,0.6358,0.65032,0.59929,0.63827,0.66317,0.68865,0.64993
4204591957,0.59884,0.54061,0.65463,0.62864,0.66762,0.6246,0.62045,0.56846,0.66406,0.65483,0.6924,0.64447
613007543,,,,,,,,,,,,
2870727058,0.62238,0.57376,0.69547,0.65492,0.67643,0.6356,0.64099,0.58124,0.68371,0.68038,0.68381,0.64679
4279235747,,,,,,,,,,,,
4010003254,0.62479,0.58097,0.68641,0.66734,0.7054,0.64612,0.64026,0.59524,0.68893,0.66949,0.69322,0.66387
3961334575,,,,,,,,,,,,
2829405393,,,,,,,,,,,,
2056450833,0.57111,0.53376,0.6232,0.61006,0.67476,0.59799,0.56859,0.53183,0.62148,0.62247,0.65757,0.60527
405034382,0.62667,0.56842,0.66204,0.66039,0.69721,0.64073,0.61013,0.57477,0.66987,0.65106,0.67847,0.64468
3359585632,0.58731,0.56128,0.64763,0.61446,0.65413,0.61534,0.60469,0.57149,0.64464,0.63039,0.65057,0.63311
403750815,0.55794,0.53482,0.63618,0.64513,0.6546,0.57503,0.5542,0.53269,0.63428,0.64203,0.66002,0.58707
1381496283,0.59069,0.54258,0.6215,0.59854,0.62902,0.59941,0.58483,0.54657,0.62248,0.60569,0.64853,0.61047
22059995,,,,,,,,,,,,
