"HBID","dti_jlf_tr_R_Accumbens_Area","dti_jlf_tr_L_Accumbens_Area","dti_jlf_tr_R_Amygdala","dti_jlf_tr_L_Amygdala","dti_jlf_tr_Brain_Stem","dti_jlf_tr_R_Caudate","dti_jlf_tr_L_Caudate","dti_jlf_tr_R_Cerebellum_Exterior","dti_jlf_tr_L_Cerebellum_Exterior","dti_jlf_tr_R_Hippocampus","dti_jlf_tr_L_Hippocampus","dti_jlf_tr_R_Pallidum","dti_jlf_tr_L_Pallidum","dti_jlf_tr_R_Putamen","dti_jlf_tr_L_Putamen","dti_jlf_tr_R_Thalamus_Proper","dti_jlf_tr_L_Thalamus_Proper","dti_jlf_tr_Cerebellar_Vermal_Lobules_I.V","dti_jlf_tr_Cerebellar_Vermal_Lobules_VI.VII","dti_jlf_tr_Cerebellar_Vermal_Lobules_VIII.X","dti_jlf_tr_R_ACgG","dti_jlf_tr_L_ACgG","dti_jlf_tr_R_AIns","dti_jlf_tr_L_AIns","dti_jlf_tr_R_AOrG","dti_jlf_tr_L_AOrG","dti_jlf_tr_R_AnG","dti_jlf_tr_L_AnG","dti_jlf_tr_R_Calc","dti_jlf_tr_L_Calc","dti_jlf_tr_R_CO","dti_jlf_tr_L_CO","dti_jlf_tr_R_Cun","dti_jlf_tr_L_Cun","dti_jlf_tr_R_Ent","dti_jlf_tr_L_Ent","dti_jlf_tr_R_FO","dti_jlf_tr_L_FO","dti_jlf_tr_R_FRP","dti_jlf_tr_L_FRP","dti_jlf_tr_R_FuG","dti_jlf_tr_L_FuG","dti_jlf_tr_R_GRe","dti_jlf_tr_L_GRe","dti_jlf_tr_R_IOG","dti_jlf_tr_L_IOG","dti_jlf_tr_R_ITG","dti_jlf_tr_L_ITG","dti_jlf_tr_R_LiG","dti_jlf_tr_L_LiG","dti_jlf_tr_R_LOrG","dti_jlf_tr_L_LOrG","dti_jlf_tr_R_MCgG","dti_jlf_tr_L_MCgG","dti_jlf_tr_R_MFC","dti_jlf_tr_L_MFC","dti_jlf_tr_R_MFG","dti_jlf_tr_L_MFG","dti_jlf_tr_R_MOG","dti_jlf_tr_L_MOG","dti_jlf_tr_R_MOrG","dti_jlf_tr_L_MOrG","dti_jlf_tr_R_MPoG","dti_jlf_tr_L_MPoG","dti_jlf_tr_R_MPrG","dti_jlf_tr_L_MPrG","dti_jlf_tr_R_MSFG","dti_jlf_tr_L_MSFG","dti_jlf_tr_R_MTG","dti_jlf_tr_L_MTG","dti_jlf_tr_R_OCP","dti_jlf_tr_L_OCP","dti_jlf_tr_R_OFuG","dti_jlf_tr_L_OFuG","dti_jlf_tr_R_OpIFG","dti_jlf_tr_L_OpIFG","dti_jlf_tr_R_OrIFG","dti_jlf_tr_L_OrIFG","dti_jlf_tr_R_PCgG","dti_jlf_tr_L_PCgG","dti_jlf_tr_R_PCu","dti_jlf_tr_L_PCu","dti_jlf_tr_R_PHG","dti_jlf_tr_L_PHG","dti_jlf_tr_R_PIns","dti_jlf_tr_L_PIns","dti_jlf_tr_R_PO","dti_jlf_tr_L_PO","dti_jlf_tr_R_PoG","dti_jlf_tr_L_PoG","dti_jlf_tr_R_POrG","dti_jlf_tr_L_POrG","dti_jlf_tr_R_PP","dti_jlf_tr_L_PP","dti_jlf_tr_R_PrG","dti_jlf_tr_L_PrG","dti_jlf_tr_R_PT","dti_jlf_tr_L_PT","dti_jlf_tr_R_SCA","dti_jlf_tr_L_SCA","dti_jlf_tr_R_SFG","dti_jlf_tr_L_SFG","dti_jlf_tr_R_SMC","dti_jlf_tr_L_SMC","dti_jlf_tr_R_SMG","dti_jlf_tr_L_SMG","dti_jlf_tr_R_SOG","dti_jlf_tr_L_SOG","dti_jlf_tr_R_SPL","dti_jlf_tr_L_SPL","dti_jlf_tr_R_STG","dti_jlf_tr_L_STG","dti_jlf_tr_R_TMP","dti_jlf_tr_L_TMP","dti_jlf_tr_R_TrIFG","dti_jlf_tr_L_TrIFG","dti_jlf_tr_R_TTG","dti_jlf_tr_L_TTG"
141902367,2.48016,2.459,2.7156,2.65399,2.25197,3.20003,3.23007,1.76577,1.97409,3.09568,3.06932,2.11337,2.00134,2.16019,2.1301,2.38723,2.3458,3.0638,2.7689,2.96421,2.76585,2.86616,2.88369,2.77226,1.09467,0.87268,1.5883,1.43271,2.88556,2.52018,2.75116,2.7747,2.72454,2.64445,2.60874,2.89358,2.91001,2.75152,0.0039,0.03229,2.39162,2.46692,1.93943,1.75372,1.64951,1.14486,1.76101,1.7757,2.86559,2.87951,0.62927,0.54629,2.81152,2.75975,2.30211,2.63729,1.90754,1.90541,1.38466,0.98717,1.76359,1.78864,3.32247,3.3032,3.20639,2.97111,2.92197,3.0586,2.0261,1.92751,0.52667,0.20166,2.29262,2.23559,2.06917,2.18331,1.64026,1.40954,2.73103,2.721,2.82025,2.83546,3.05234,3.09192,2.8867,2.73551,2.65403,2.62021,2.57269,2.55468,2.52234,2.56898,2.8556,3.18075,2.83036,2.75741,2.80088,2.63536,3.05987,3.06661,2.61354,2.8857,3.05305,3.12137,1.85509,1.90797,1.39586,1.02678,1.7695,1.55678,2.06161,2.16314,0.95219,1.47184,1.24148,0.92563,2.74613,2.73698
1950521985,2.36477,2.35045,2.63068,2.54137,2.57646,2.45753,2.64838,2.02416,2.10274,2.90345,2.97723,2.22856,2.18385,2.23229,2.16761,2.32083,2.36169,2.7339,2.17971,2.29226,2.71956,2.84969,2.88725,2.89117,1.94772,1.62025,1.587,1.53553,2.60841,2.61826,2.67048,2.72503,2.81267,2.7845,3.00395,3.47274,2.65032,2.80882,0.37127,0.32238,2.35033,2.41646,2.15917,2.04169,1.43772,1.38278,2.04809,1.85664,2.68636,2.54782,1.0941,1.26106,2.62627,2.80243,2.73304,2.69338,2.06281,2.18316,1.35653,1.46384,2.27312,2.35715,2.78841,2.97784,3.00363,2.85546,2.93254,3.0819,1.95328,1.71971,0.8335,0.58526,2.13052,2.28082,2.41401,2.65722,1.99536,2.07935,2.72949,2.66596,2.65694,2.76824,3.02228,3.42194,2.89479,2.82769,2.76699,2.75575,2.40404,2.64699,2.75517,2.75784,2.79968,3.04694,2.63951,2.63485,2.72127,2.80328,2.89307,2.6487,2.58797,2.86282,3.03542,2.85407,1.79915,1.89207,1.85449,2.01402,2.01125,2.0842,1.99329,1.96424,1.57039,1.95746,1.98607,1.87935,2.65839,2.93003
1283616526,2.42542,2.45748,2.82739,3.08292,2.26315,2.69164,3.99119,1.76362,1.7757,3.0258,3.33389,2.14256,1.85686,2.21224,2.11096,2.31732,2.49711,2.56923,2.26705,2.7809,2.87465,2.87954,2.97536,2.74557,1.39118,1.3209,1.51791,1.27404,2.62353,2.49488,2.65513,2.72629,2.51564,2.38004,2.87271,3.24637,2.99343,2.90464,0.01573,0.08267,2.31492,2.45967,1.67204,1.78719,1.19408,0.86367,1.80859,1.64196,2.61085,2.60171,0.88704,0.74325,2.54141,2.74904,2.5726,2.73389,1.73848,2.04076,1.41739,0.99817,2.00472,1.92434,3.44834,2.75161,2.68654,2.6344,2.71323,2.86427,2.01966,1.81643,0.65704,0.19482,2.08013,1.87795,2.15616,2.31351,1.70471,1.65832,2.63636,2.67435,2.59646,2.57458,3.12315,3.21162,2.98363,2.82381,2.59053,2.64765,2.24165,2.44602,2.66531,2.66438,2.76048,3.02812,2.43138,2.65847,2.99964,2.84332,3.13593,3.14352,2.3058,2.46034,2.85485,2.81313,1.40052,1.81436,1.6126,1.55454,1.69234,1.64291,2.0337,2.18973,1.56099,1.76602,1.44958,1.47917,2.94356,2.94591
2030796090,2.5234,2.36745,2.73919,2.90068,2.42988,2.9311,3.45944,2.0014,1.9806,2.95711,2.93633,2.15667,1.89068,2.19519,2.11437,2.2056,2.37623,2.74838,2.34937,2.53048,2.92476,2.94798,3.23105,3.01331,2.54926,2.21956,1.66936,1.31108,2.65824,2.54151,3.22282,2.83069,3.00999,2.79897,3.30991,3.31141,3.36074,3.10206,0.65559,0.59622,2.40508,2.36536,2.62239,2.43595,1.55937,1.05651,2.00593,1.76625,2.80389,2.67944,1.49449,1.53643,2.79883,2.70575,3.04022,3.00844,2.16387,2.30419,1.45261,1.26046,2.72687,2.36827,3.36858,2.96215,2.90098,2.65582,3.42211,3.59622,2.00206,1.5156,0.61028,0.47891,2.277,1.9551,2.79069,2.61466,1.90093,1.67335,2.80579,2.73282,2.8961,2.87104,3.02691,3.13068,3.17294,2.75586,3.15089,2.77211,2.38764,2.16307,2.91728,2.83046,3.21729,3.48469,2.63704,2.62443,2.97517,2.73498,3.27328,3.52913,3.03702,3.05813,3.07182,3.00348,1.52761,1.43221,1.85679,2.01155,2.06832,1.89718,2.03246,1.86807,2.04241,2.23003,1.58706,1.54034,2.9991,3.16099
1216795300,2.30991,2.30898,2.5873,2.40832,2.31284,2.81642,2.84429,1.8774,1.9637,2.77495,2.88417,1.88921,1.75065,2.0962,2.08747,2.25763,2.29772,2.75553,2.66055,2.22244,2.72567,2.89179,2.82577,3.06567,1.28502,1.08097,1.34253,1.30046,2.74288,2.57898,2.73681,2.78339,2.81561,2.99592,2.41739,2.94667,3.56911,3.04091,0.0047,0.0361,2.35867,2.38566,1.5604,1.44434,1.62119,1.09972,1.75747,1.6797,2.94417,2.96478,0.69323,0.65744,2.75348,2.74991,2.47494,2.85289,1.65936,1.93324,1.56515,0.93149,1.83274,1.74025,2.66781,2.70349,2.91688,2.6714,2.82044,3.06816,1.86191,1.74982,0.96439,0.39891,2.34136,2.06268,2.5822,3.01921,1.60352,1.644,2.89748,2.7541,2.86591,2.82841,2.97135,3.29402,2.76684,2.90369,2.58321,2.46823,2.36656,2.35533,2.772,2.74849,2.98492,3.19238,2.61785,2.77724,2.70973,2.76089,2.82913,2.88633,2.4037,2.71258,3.02696,2.87568,1.33003,1.66414,1.73978,1.31589,1.45405,1.58758,1.85787,2.0506,1.28321,1.66853,1.32916,1.38113,2.61517,2.96495
3316812616,2.34346,2.3158,2.66625,2.6022,2.45287,2.47937,2.51311,1.98933,2.00445,2.90517,3.20465,2.13865,2.04994,2.18279,2.12559,2.41562,2.48618,3.30775,2.93895,3.26604,2.84556,2.69458,2.77427,2.72525,1.8683,1.8143,1.47055,1.64519,2.75155,2.75015,2.59744,2.55876,2.80084,2.73001,2.61417,2.90175,2.88595,2.71002,0.48509,0.70916,2.38543,2.32032,2.18049,2.19259,1.58473,1.2393,1.79054,1.72059,3.11088,2.91982,1.07495,1.12373,2.65023,2.59712,2.64392,2.57771,1.9997,2.10367,1.55561,1.63283,2.27025,2.25115,3.20103,3.17277,2.7584,2.79235,2.95403,2.98085,1.84495,1.71879,0.82978,0.77011,2.22476,2.15746,2.21698,2.35676,1.58067,1.61455,2.7051,2.68959,2.79795,2.72107,3.24159,3.22328,2.72559,2.70929,2.59122,2.48241,2.00757,2.19345,2.66262,2.64452,2.84266,2.84385,2.38965,2.56716,2.42396,2.45616,2.76132,2.58376,2.8363,2.835,2.80949,2.77777,1.18561,1.47233,1.78304,1.93519,1.86755,1.85991,1.89113,1.95554,1.51196,1.64406,1.34841,1.37536,2.94174,2.9271
170684800,2.49431,2.45538,3.17091,2.80311,2.30314,4.0971,4.20547,1.85065,1.96083,3.66864,3.06524,2.08666,1.95516,2.17907,2.16112,2.37002,2.44802,3.49017,2.90525,2.79531,3.10332,3.10818,3.05601,3.07574,1.09137,0.73356,1.43917,1.41878,2.58808,2.60663,2.52606,2.60187,3.10417,3.1495,2.43166,2.6104,2.95659,2.90393,0.00619,0.04768,2.443,2.46364,1.32689,1.21097,1.25227,0.85914,1.47758,1.34947,2.83387,2.62844,0.53662,0.38537,3.20009,3.03856,2.5502,2.72316,2.115,2.57285,1.59334,1.30619,1.7718,1.57485,4.74055,4.01514,4.26578,4.08486,3.48467,3.75423,1.86962,1.67932,0.67375,0.50448,1.84696,1.72525,2.2094,2.46935,1.611,1.43731,3.00415,2.77652,2.95915,3.26958,3.10982,3.26844,2.89084,2.88521,2.586,2.5558,2.37004,2.98721,2.96061,2.76993,3.12074,3.33323,2.88227,3.3141,2.70609,2.90148,2.92204,2.93861,3.30604,3.50665,3.91237,3.7185,1.26647,1.71115,1.96472,2.13138,1.82356,1.92896,1.85987,1.91371,1.35581,1.36911,1.14262,1.31702,3.21516,3.28277
1746577983,2.38315,2.35663,2.49829,2.49244,1.82664,3.85719,4.67553,1.39017,1.42228,2.88578,2.69856,1.92483,1.75634,2.0612,2.00888,2.27632,2.3582,3.10875,2.49477,2.3482,2.75578,2.90266,3.10993,2.86228,0.70148,0.69403,1.73993,1.3518,2.58321,2.21835,2.5458,2.53556,2.59978,2.62528,2.01663,2.3647,2.6691,2.67275,0.003,0.00306,2.19654,2.18962,1.35084,1.14533,1.22321,0.87465,1.58531,1.61677,2.44357,2.41694,0.49024,0.43651,2.65505,2.90996,2.14631,2.57238,1.50015,1.58233,1.33608,0.79494,1.50918,1.30407,3.182,2.74064,3.10801,2.85417,2.53568,2.7715,2.0633,1.91898,0.31465,0.13014,1.62402,1.63732,2.28255,2.17705,1.68516,1.5822,2.72577,2.48683,2.51028,2.54089,2.616,2.60312,3.1414,3.06254,2.83973,2.72135,2.17651,2.09701,2.26957,2.05884,2.96222,2.95751,2.44416,2.58717,3.10551,2.85176,3.25291,3.0796,1.85527,1.9958,2.90269,2.92261,1.70116,1.82701,1.20204,0.98265,1.42904,1.39782,2.08843,2.02631,0.97498,1.19829,1.1025,1.07125,3.02616,2.84482
3753298451,2.50187,2.86074,2.8897,2.7344,2.56719,3.38404,3.73917,1.85245,1.86959,3.00595,2.86941,2.43319,2.33492,2.21182,2.22853,2.48184,2.45308,3.17852,2.41619,3.36459,2.74954,2.62758,2.75088,2.91903,0.11152,0.12664,1.60769,1.62989,2.545,2.54681,2.91302,3.04519,2.62794,2.67087,2.27494,2.54138,2.7008,2.81384,0.21529,0.4343,2.17485,2.14016,0.03363,0.0539,1.46518,1.38664,1.48616,1.15644,2.72137,2.68853,0.14472,0.22078,2.50899,2.4584,1.2976,1.31369,2.2552,2.05545,1.495,1.65412,0.27854,0.27037,3.0847,2.95738,3.25342,2.84997,2.94369,2.75249,1.94255,1.65631,0.52726,0.55667,2.36249,2.12776,2.27138,2.275,1.00862,1.15889,2.40602,2.36622,2.67671,2.78431,2.90046,2.97409,2.87386,2.991,2.94808,2.86077,1.94351,2.60496,1.49288,1.93564,2.87641,2.45962,2.7415,3.01907,3.02184,2.77195,1.96922,2.11783,2.83087,2.73293,3.12962,2.81394,1.40507,1.82313,1.55603,1.84862,1.57826,1.77612,2.08886,2.29523,0.97892,1.27586,1.31565,1.30572,3.23584,3.00893
3701011948,2.49958,2.40904,2.95009,2.80836,2.43039,2.73175,2.67658,1.89121,1.98357,3.05771,3.12496,2.32702,2.19953,2.24774,2.19863,2.29662,2.33808,2.89751,2.4077,2.53458,2.85618,2.87049,2.82585,2.87457,1.48163,1.23864,1.72815,1.49852,2.43747,2.48431,2.73093,2.61465,2.57812,2.55268,2.63981,2.88542,3.03146,2.81835,0.4122,0.62721,2.40555,2.41521,1.81137,1.85229,1.96633,1.82491,2.02562,2.07857,2.52044,2.68544,0.81214,0.90847,2.71428,2.69368,2.74243,2.84455,2.19525,2.191,1.96504,1.61795,2.00357,2.05432,2.66051,2.68365,2.86571,2.65126,2.95118,3.02139,2.15771,2.11826,1.71889,1.20603,2.51223,2.34943,2.58691,2.61785,1.90546,1.85044,2.63957,2.59411,2.52351,2.59837,2.88476,3.06603,2.88981,2.69647,2.62348,2.57219,2.07568,2.07272,2.585,2.76161,2.96029,2.9778,2.50855,2.47569,2.83883,2.73302,3.32574,3.3237,2.7811,2.86975,2.85733,2.74531,1.50818,1.69142,1.93303,1.72079,1.65982,1.4889,2.12426,2.23432,1.4781,1.80324,2.07729,1.76476,3.11945,2.86173
3281293927,2.40133,2.32527,2.86329,2.86803,2.40534,2.96589,3.04745,2.13091,2.2115,2.98744,3.05271,1.94872,1.91256,2.10737,2.09183,2.49717,2.41187,3.39784,3.37776,2.71795,2.76986,2.83741,2.89917,2.89034,1.09964,1.12847,1.57822,1.24637,2.91341,2.58968,2.8944,2.81739,2.96808,2.81931,2.27518,3.17652,2.8229,2.8949,0.04579,0.22741,2.44809,2.48666,1.38844,1.33629,1.38186,1.33627,1.61156,1.73017,3.25145,3.06617,0.54458,0.79371,2.66267,2.66512,2.58647,2.69064,2.1165,2.32998,1.14611,0.90307,1.46657,1.6362,2.5838,2.93081,2.75445,2.90375,2.90323,3.16159,1.92203,1.94223,0.46787,0.26228,2.39819,2.19421,2.59812,2.65688,1.38094,1.51808,2.76132,2.58927,2.63689,2.61638,2.93517,3.09096,3.14831,2.87613,2.81639,2.66147,2.54274,2.08603,2.08255,2.36984,3.12368,3.48978,2.79854,2.66013,3.23437,2.88745,2.92622,2.89388,2.81869,3.03189,2.8472,2.89621,2.22227,1.78651,1.1669,1.16361,1.51495,1.4184,2.18858,2.17261,0.99928,1.42292,1.48855,1.76312,3.27821,3.32278
565961005,2.34419,2.39562,2.77577,2.78398,2.38146,2.41347,2.42208,1.77517,1.79019,2.88514,2.99095,2.16384,2.0971,2.15618,2.17588,2.35495,2.35768,2.53302,2.39793,2.56329,2.81566,2.72892,2.79013,2.95124,1.59916,1.54137,1.45434,1.33511,2.51582,2.44524,2.31702,2.42874,2.69494,2.54864,2.57996,3.29198,2.61929,2.58271,0.69648,1.12998,2.29397,2.32367,1.97219,1.8432,1.1794,0.88314,1.37497,1.351,2.58695,2.40663,0.82985,0.72311,2.69373,2.72467,2.7333,2.76172,2.18578,2.24494,1.7098,1.27515,2.17643,1.99889,3.98132,3.14872,3.23196,2.97911,3.25895,3.18011,1.51513,1.2462,1.21661,0.74605,2.03787,1.74041,1.95106,1.95355,1.5349,1.25423,2.69314,2.53215,2.78756,2.73721,3.04315,3.1076,2.64212,2.6792,2.39117,2.3288,2.32845,2.37269,2.67376,2.68871,2.81321,2.85135,2.53536,2.58347,2.21747,2.19544,2.76499,2.49121,3.04075,3.04205,3.11014,2.98493,1.1816,1.49504,2.23739,1.91051,2.04028,2.1108,1.57687,1.51306,1.66541,1.66995,1.31656,0.94007,2.87085,2.87315
3230458721,2.50048,2.46262,2.81504,2.72521,2.31109,2.46222,2.55083,1.59535,1.5466,3.09825,3.09013,1.98639,1.82653,2.13088,2.10501,2.2328,2.2473,2.45418,2.21475,2.23728,2.92259,3.05382,2.90494,2.82685,1.67494,1.18008,1.63495,1.37524,2.4874,2.44155,2.94968,2.7086,2.97756,2.84432,2.71658,2.82544,3.02255,2.64238,0.10269,0.14011,2.39376,2.38301,2.00354,1.76472,1.44249,1.03719,1.82341,1.48416,2.61495,2.55208,0.90432,0.55812,2.85407,2.83392,2.8922,2.91644,2.14108,1.88546,1.66093,1.25208,2.17682,1.96572,3.90519,3.48937,3.28483,3.34005,3.26107,3.5563,1.81737,1.58619,0.81974,0.53503,2.06441,1.85249,2.85857,2.3867,1.86582,1.39989,2.72664,2.5506,2.7669,2.95801,3.14239,3.017,2.69451,2.59024,2.78353,2.60521,2.3288,2.20179,2.76462,2.48137,3.12203,3.22197,2.80355,2.5754,2.57242,2.56931,3.62247,3.30168,3.00658,3.0452,3.25912,3.14954,1.56705,1.77013,1.72803,1.79308,2.02734,1.75815,1.90971,2.0333,1.47778,1.45421,1.62421,1.04274,2.93441,2.88357
3908338605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889529844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666519826,2.36194,2.29633,2.88997,2.97523,2.30338,2.9434,3.09071,1.84481,1.82843,3.28261,3.25363,2.14285,2.04052,2.15039,2.05773,2.38569,2.45783,3.14461,2.79015,2.76774,2.62466,2.77391,3.03558,2.96532,0.45499,0.39524,1.50895,1.31384,2.57781,2.37132,2.65861,2.63218,2.66995,2.64775,2.49057,2.77499,2.76946,2.38783,0.003,0.00307,2.29064,2.39132,0.72713,0.58085,1.20666,0.72244,1.60862,1.43055,2.62071,2.50907,0.35101,0.30291,2.57186,2.81171,2.02146,2.27124,1.41754,1.42471,1.32435,0.83797,0.90335,0.79327,3.50251,3.11279,2.95922,2.78898,2.69411,2.84789,1.67495,1.36629,0.46278,0.17773,1.91384,1.64026,1.57678,1.39806,1.26139,1.25651,2.52124,2.51963,2.46897,2.5585,2.90509,2.99303,2.94756,3.19482,2.64462,2.66298,2.09633,2.12168,1.74721,1.79917,3.30301,3.17251,2.35391,2.5184,2.42544,2.48222,2.75511,2.3282,1.80097,1.99164,2.97553,2.95747,1.45695,1.40603,1.3523,1.0319,1.54249,1.32956,1.67092,1.61672,0.82972,0.97933,0.74377,0.65182,3.01459,2.97312
3101682723,2.42773,2.44874,2.76773,2.71308,2.37393,2.48289,2.46021,1.83543,1.87296,2.85557,3.02835,2.13916,2.1955,2.25202,2.21544,2.3252,2.35664,2.69759,2.47786,2.42072,2.87924,2.89454,2.7496,2.76804,1.73182,1.32505,1.53531,1.38544,2.54727,2.42509,2.82766,2.59029,2.42286,2.49581,2.9006,3.17679,2.74187,2.65786,0.2789,0.3146,2.53264,2.54066,2.1079,1.93482,1.25306,0.90905,1.70954,1.43305,2.91459,2.77629,0.96071,0.67271,2.91952,2.6573,2.84458,2.78424,1.81659,1.64632,1.44724,1.20487,2.02784,2.14048,3.25249,2.88108,2.87458,2.61766,2.94549,3.05836,1.9919,1.59526,0.23187,0.21475,2.0798,1.73221,2.34269,2.13077,1.6726,1.40153,2.76119,2.68151,2.56469,2.55811,3.50652,3.62538,2.96992,2.83806,2.72438,2.74643,2.03039,1.78096,2.66096,2.56642,2.95428,2.83036,2.3157,2.14668,2.85229,2.55462,2.92811,2.83391,2.03586,2.0487,3.02591,2.96542,1.40451,1.46245,1.37852,1.52837,1.58121,1.46842,2.05046,1.76353,1.51344,1.55288,1.84925,1.16245,2.91443,2.72212
3964071883,2.35671,2.3464,2.93556,2.82821,2.04931,2.4449,2.65815,1.44353,1.57988,2.91672,2.68911,2.13874,1.97522,2.20012,2.12822,2.26792,2.29367,2.78965,2.44288,2.53103,2.7916,2.77156,2.79443,2.78353,0.96461,0.8342,1.4322,1.35387,2.38897,2.54121,2.79236,2.53346,2.67277,2.6195,2.14499,2.22422,2.86049,2.61161,0.01758,0.02885,2.26221,2.30981,1.37256,1.08973,1.22662,0.92404,1.40326,1.17855,2.57336,2.62864,0.59803,0.42276,2.75272,2.69231,2.37364,2.51258,1.63722,1.54998,1.53115,1.23818,1.51623,1.29477,3.76981,3.2665,3.2691,2.84621,3.10224,3.14465,1.74833,1.5428,0.40386,0.49911,1.88399,1.85493,2.06583,1.77895,1.6332,1.54903,2.54794,2.59095,2.56945,2.67139,2.63198,2.6112,2.77994,2.77823,2.54572,2.52709,1.97621,2.13655,2.55889,2.53928,2.95374,2.95324,2.44681,2.47062,2.52801,2.38759,2.91074,2.77852,2.31804,2.45287,3.3101,3.23763,1.19876,1.47659,1.6261,1.5996,1.65833,1.50901,1.88169,1.72244,1.17245,1.05326,1.17299,0.91836,2.86335,2.80341
4056247111,2.41542,2.36258,2.79117,2.6229,2.53143,3.29983,3.16275,1.79848,1.77092,2.94898,3.08859,2.18689,2.08128,2.15104,2.08434,2.5175,2.47637,3.01576,2.56493,2.51279,2.77481,2.69982,2.8093,2.72441,1.65749,1.73493,1.68115,1.42717,2.58681,2.68851,2.80115,2.5505,2.50073,2.66765,2.30747,2.72642,2.87194,2.59568,0.68603,1.07106,2.43797,2.37018,1.86057,1.84624,1.74669,1.28044,1.82468,1.50113,2.8901,2.79391,0.8118,0.96498,2.71901,2.70225,2.70985,2.82227,1.82813,1.94051,1.96662,1.39903,1.97933,1.95243,3.04273,2.71058,2.7359,2.621,3.09189,3.16243,2.02182,1.67356,0.67381,0.78541,2.26189,2.20474,2.32784,2.62955,1.70739,1.52433,2.57407,2.62898,2.66239,2.72283,2.94664,3.20704,2.83367,2.68395,2.70205,2.49605,2.24635,2.1504,2.57709,2.64209,2.85861,2.70279,2.43717,2.41296,2.71712,2.42317,2.90438,2.81822,3.07723,2.91285,2.76549,2.85337,1.44913,1.47437,1.93314,1.91055,1.82573,1.71951,2.07166,1.89315,1.37192,1.78493,1.62369,1.52091,2.95936,2.87885
3713451277,2.48109,2.36525,2.59461,2.54853,2.25969,2.7462,2.6278,1.78116,1.78544,2.83466,2.95343,2.02305,2.02756,2.12708,2.1078,2.40282,2.33848,3.1747,2.65309,2.81779,2.89838,2.87964,2.99079,2.82121,0.54582,0.5166,1.43202,1.3265,2.66958,2.34937,2.57576,2.43411,2.88808,2.64069,2.68229,2.84933,2.82609,2.63349,0.00466,0.0107,2.33315,2.43763,1.06923,0.97835,1.28787,1.00334,1.59873,1.34583,2.65275,2.57556,0.32186,0.28084,2.89322,2.75814,2.40325,2.81274,1.67041,1.73688,1.39177,1.20455,1.06208,1.16181,3.15306,3.06798,3.07028,2.85303,2.89341,2.77161,1.68861,1.3929,0.85751,0.42384,2.03618,1.81905,1.8641,1.83127,1.20389,1.34531,2.71742,2.69825,2.61539,2.61479,2.81441,2.98949,2.70972,2.65936,2.58985,2.41949,1.62909,1.7511,1.80967,2.10694,2.93274,2.75523,2.12997,2.27177,2.70894,2.5803,2.82198,3.15462,2.24911,2.39662,3.04982,2.8409,1.35666,1.26272,1.5849,1.4356,1.42522,1.35164,1.88171,1.64465,0.88236,1.08528,0.82485,0.77879,3.20461,2.90847
2991386801,2.29139,2.31656,2.77108,2.62909,2.52818,2.90376,2.98885,2.21526,2.22513,2.97561,2.82497,2.13656,1.95466,2.10879,2.0823,2.38268,2.36337,2.91286,2.88903,2.9626,2.96951,2.94352,2.75942,2.81185,1.93533,1.45403,1.99945,1.85233,2.70213,2.75549,2.87734,2.8559,2.81859,2.8804,2.79065,3.01164,3.0254,2.81471,0.21067,0.57485,2.4229,2.39807,2.24613,2.39619,1.84758,1.48187,2.04078,1.88591,3.36989,2.97579,1.59145,1.0367,2.91967,2.70862,2.91076,2.9244,2.63133,2.45892,1.75352,1.47871,2.15032,2.00485,4.13856,4.08464,2.9439,2.8468,3.01006,3.15574,2.32623,2.22511,0.75393,0.57668,2.66495,2.39214,3.07394,2.77402,2.41697,1.90052,2.80136,2.63989,2.9562,2.95018,3.05216,3.20301,2.65524,2.79603,2.87842,2.77837,3.06083,2.84279,2.72025,2.65103,2.98404,3.16954,3.01685,2.8885,2.85223,3.02778,3.40992,3.16916,3.20301,3.11061,3.00363,3.03762,2.26786,2.28276,2.19292,1.8246,2.39397,2.19796,2.34202,2.31974,1.80611,1.99755,2.41527,2.04513,3.49508,2.90123
1627833025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
