"HBID","X","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area"
2102356124,111,1112,856,2221,1419,440,3177,3991,2780,872,5641,2762,3274,1691,3021,704,1315,1994,640,1454,1360,4156,1187,4367,3975,927,7006,7556,4769,3808,4243,228,425,418,2774,86565.3,854,872,2292,1379,393,3028,4744,3545,1072,4699,2972,2927,1969,3572,677,1255,1523,838,1873,1440,4444,1221,4782,4214,741,6499,6924,4469,3486,3672,321,359,308,2461,85827.8
481393348,112,1211,729,2618,1389,368,3661,4921,3397,1073,4877,2779,2748,1934,3355,874,1284,1630,727,1712,1477,4080,1257,4678,3587,799,5957,7384,5799,4182,4415,232,477,461,2430,88502.7,994,815,2450,1487,334,3194,5699,3553,978,4993,2728,2945,1968,3499,690,1371,1336,845,1663,1644,3822,1150,4567,4234,640,6624,7510,5508,3714,4008,312,525,325,2567,88692.4
2532217587,113,1384,820,2296,1673,477,3340,4483,3596,1204,5140,3000,3249,1985,3134,721,1291,1601,647,1400,1576,4061,1390,4636,3666,876,6620,7061,5730,3942,4216,159,457,438,2509,88777.1,1072,646,2571,1723,487,3472,5349,3573,1205,4473,3043,3096,1438,3579,742,1631,1277,802,1318,1912,3944,1300,4986,3752,768,5783,7592,5618,3540,3905,266,346,369,2582,88161.1
2305333358,114,1018,560,2730,1471,410,3820,5006,3327,1227,4547,3012,2856,1878,3235,826,1174,1618,662,956,1100,4536,1297,5284,4090,955,6068,7603,5812,4279,3950,239,505,539,2839,89426.9,833,756,2321,1314,350,2255,5015,2553,1229,4487,2885,2310,1981,3463,373,1610,1254,849,1555,1200,4444,1142,5002,4044,636,6402,7264,5910,4475,4217,320,351,417,2585,85800.7
1418080678,115,1208,774,2193,1202,306,3165,4486,3516,815,4392,2602,2697,1735,2714,694,1332,1808,490,1196,1002,3567,1114,4151,3638,852,5446,6351,4894,3129,3746,197,460,500,2116,78484.8,932,537,1721,1194,324,2931,5043,3099,865,4958,2450,2706,1840,3029,706,1263,1489,686,1363,1361,3047,853,4149,3747,555,5795,6702,4933,3342,3586,338,439,249,1869,78106
2755772031,117,1036,678,2377,1264,379,2870,4115,3251,806,4155,2452,2479,1936,2983,765,1192,1546,556,1199,1063,3662,1307,4451,2972,785,4773,5909,4883,3520,3225,178,400,396,2024,75587.1,980,486,2046,1233,366,2801,5158,2753,847,3897,2409,2356,1563,3550,661,1174,1325,722,1443,1071,3345,914,4497,3026,630,5040,6331,4708,3494,3186,273,408,286,1919,74896.5
1890085688,120,976,676,2644,1309,397,3253,4761,2656,1094,4963,2683,3149,1597,3124,876,1469,2025,623,1425,1141,3915,1190,4455,3718,859,5924,6842,6047,3774,4049,200,453,529,2271,85069.2,941,999,1995,1508,422,3410,5376,2803,916,4384,3003,3000,1903,3577,735,1319,1683,751,1276,1533,4235,1315,4353,3774,657,6142,7433,6160,3515,3238,239,414,374,2125,85503.7
1034657997,122,1168,616,2326,1565,378,3332,4830,3897,831,4900,2796,2825,2003,3558,690,1386,2039,588,1274,1241,4117,1102,4867,3972,783,6023,7275,4883,4355,3948,278,442,427,2270,86987.9,859,810,2283,1674,280,3107,5024,4220,916,4205,2759,3014,1604,3940,646,1372,1411,769,1904,1491,3975,1135,4962,4041,827,5658,6462,5217,3495,4399,293,416,410,2285,85862.3
1897596912,124,1324,585,2478,1670,424,3635,6594,4457,1207,5437,3184,3594,2177,3545,719,1548,1852,814,1705,1486,5095,1223,5505,4339,912,6988,9084,6399,4574,4263,280,510,524,2580,100710,1125,802,2635,1555,358,3570,7107,3893,1189,5521,3103,3087,2245,4108,642,1707,1635,888,1693,1600,4992,1277,5367,5284,899,6327,8667,6227,4475,4500,294,512,423,2312,100020
2363602447,125,1176,735,2906,1581,429,4064,5066,3669,760,4912,2799,3624,1714,3563,916,1307,1944,654,1244,1439,4639,1356,4543,4124,917,5698,7668,5451,4375,4313,163,458,494,2260,90960.8,1016,666,2471,1760,286,3373,6229,3323,1130,4671,2776,3272,1611,4030,695,1839,1965,803,1647,1713,4362,1266,4682,3745,728,6518,8164,5668,4331,3622,246,458,376,2147,91584.1
1686994200,126,1262,532,2123,1948,573,3535,4741,3718,1133,5131,2960,3186,1628,3626,713,1452,1657,733,1567,1600,3798,1200,4775,3984,751,5729,7612,5540,4590,3923,244,272,489,2316,89042.8,1343,989,1715,907,294,3441,6167,3545,1360,4134,2382,2994,1696,3710,661,1599,1479,816,1636,1135,3684,1375,4668,5452,830,6187,7310,5305,4136,3607,355,365,461,2270,88008.2
1946601524,127,1308,826,2546,1626,388,3528,4599,3354,974,5240,2855,3921,1876,3193,740,1667,1765,583,1280,1618,4434,1476,5223,3794,1004,6881,7743,5436,4151,4255,179,530,453,2561,92008.7,1145,961,2465,1616,352,3359,5948,3227,821,5317,2746,3569,2061,3712,764,1863,1349,786,1741,1643,4297,1173,5280,4050,851,6774,7672,5361,3817,3820,277,397,338,2426,91977.4
3046377301,128,1308,747,2921,1688,395,3263,5528,3465,1135,5405,3207,2735,2320,3286,825,1576,1774,809,1561,1417,5179,1326,5700,3967,1104,8227,8297,6440,3796,5149,245,469,439,2367,98068.2,1117,873,2773,1655,473,3455,5765,3166,1144,5156,3071,2974,2063,3304,857,2193,1820,991,1639,1541,4877,1375,6421,4112,845,8322,8053,5794,4135,4079,317,398,415,2798,97971.8
2370146678,130,1018,599,3475,1672,478,3403,4637,3633,1178,5456,2522,3106,1858,3250,593,1562,2042,706,1308,1488,4905,1178,5315,4128,944,6878,8009,6357,4180,3646,244,455,468,2571,93260.6,1234,1118,2366,1635,492,3652,6588,4084,1218,5379,2418,3078,1735,3458,629,1540,1840,955,1377,1527,4717,1569,5550,3970,713,6792,7919,5567,3946,3343,294,399,341,2210,93656.6
4266934296,132,1739,566,2709,1333,402,3101,5827,3398,775,5183,2693,3078,2006,3757,682,1596,1559,689,1299,1272,3901,1259,4696,3702,845,6240,7697,4847,4161,3479,175,504,452,2222,87846.5,1215,772,2362,1585,412,2963,7418,2957,902,4829,2799,3472,1902,3622,894,1689,1396,791,1423,1576,3957,1285,4758,3769,728,6335,7190,5124,3885,3957,284,496,383,2245,89372.2
56391123,134,936,591,2009,1582,458,3529,4456,3163,1039,5544,2499,3764,1858,3266,666,1142,1696,572,1281,1692,4042,1128,4698,3908,729,5433,7209,6435,4048,4285,240,534,405,2035,86869.4,929,959,1866,892,414,3965,5443,3419,1019,4960,2374,3462,1695,3283,706,1929,1528,774,1548,1335,4884,1542,5395,4081,728,5507,6543,4576,3378,3589,301,437,335,2113,85908
902707040,135,957,664,2560,1362,390,3410,4607,3760,1015,4630,2815,3294,1813,3542,778,1098,1707,636,1280,1462,4077,997,4590,3821,847,5789,7611,5170,3661,3640,220,488,330,2551,85572.2,1002,482,2410,1473,379,3564,4816,3806,662,5358,2737,2879,1930,3725,808,1491,1266,676,1522,1616,4343,889,4631,3752,497,6659,7965,5080,3426,3798,306,381,316,2383,87028.3
3182716794,136,1102,612,2835,1653,283,4158,4983,3471,922,5317,3192,3293,1831,2900,693,1644,1742,782,1575,1487,4690,1131,5137,4052,760,7646,7202,6397,4346,4801,244,565,540,2321,94308.2,1161,939,2260,1599,263,3322,5780,3777,1070,5068,3393,3077,1908,3359,682,1748,1756,1004,2232,1755,4819,1421,4613,3624,735,6618,6947,6014,4113,4703,218,462,366,2490,93294.3
2957633895,137,1013,587,2584,1739,373,3930,4887,3405,987,5350,3054,3784,1785,3287,783,1281,1733,673,1276,1891,4439,1062,4537,4504,970,5718,7918,6538,3749,4335,176,465,526,2748,92086.8,1159,820,1732,1726,308,3426,5860,3297,1092,5564,2999,3369,2229,3139,791,1490,1193,683,1357,1852,4590,1558,4407,4430,740,7538,6571,6265,3858,4221,285,463,478,2410,91899.7
3744215128,138,930,677,2282,1762,315,2796,4214,2766,617,4627,2528,2674,1524,2858,652,1286,1494,566,1099,1523,4366,1140,5049,3096,779,5468,6991,5212,3620,3464,204,414,405,1811,79209.4,881,694,1916,1627,277,3069,5142,2863,873,4642,2557,3069,1476,2818,614,1395,1296,783,1280,1733,3369,1103,4529,3259,539,5185,7638,5242,3630,3241,214,393,269,1811,79428.2
176635263,139,1243,573,2272,1568,417,3285,5777,3688,992,4695,3012,3102,2067,3051,672,1517,1651,650,1095,1483,4388,1315,5031,4204,921,6040,7078,5328,3747,3994,192,456,458,2253,88215.6,1041,834,2629,1623,408,2901,6137,3350,1044,5262,2621,3129,1969,3323,761,1700,1504,723,1402,1674,4218,1354,4678,4097,606,5666,6988,4946,3347,4108,202,308,277,2275,87106.5
3944436839,140,711,1014,2088,1404,496,3397,4933,3911,1022,4462,2899,2586,2066,3365,668,1327,1489,613,1117,1182,4076,1428,4792,4160,1029,6362,7161,5601,4080,4475,223,546,408,2313,87404.4,1030,997,1972,1304,528,3371,6418,3765,1011,4610,2778,2448,1840,3741,664,1411,1389,708,1300,1329,4257,1362,4763,4674,680,6243,7697,6044,3767,3882,291,508,311,2175,89267.6
1046150284,143,1235,623,3034,1395,439,3439,4690,3947,1168,5374,2990,3521,2098,3753,857,1451,2079,635,1443,1434,4525,1264,5571,3884,926,7388,8563,6350,4440,4476,242,532,429,2957,97153.7,1181,849,2509,1663,461,3171,5394,3796,1105,4835,3016,3322,2133,3908,710,1877,2069,787,2039,1515,4182,1256,5344,4582,778,7110,8372,6478,4226,3875,296,477,449,2317,96080.6
969429067,144,1410,1057,3480,1561,452,3595,5715,3980,1406,5744,3064,3784,2292,4162,810,1699,2594,681,1383,1866,4616,1725,5579,4116,1271,8006,7954,6566,4356,3995,232,550,436,2397,102534,1403,927,2983,1711,399,3522,6760,3275,1098,5067,3098,3812,2111,4269,760,2228,1232,900,1797,1810,5262,1625,6193,4238,816,8150,8903,5692,4509,3627,350,525,403,2617,102072
3885303335,146,986,523,2187,1187,376,2947,4511,3254,1062,4420,2766,2564,1557,2568,672,1490,1858,559,1414,1064,3796,1070,4808,3562,834,5902,7284,5391,3485,3720,167,512,430,2372,81297.9,941,846,2183,1447,306,2936,5139,2734,864,4368,2572,2667,1640,3048,722,1612,1427,746,1759,1167,3541,1314,4515,3680,683,5910,6992,4975,3327,3449,234,518,301,2181,80744.8
3514026778,148,732,574,1737,1285,349,2716,3887,3115,626,3956,2412,2980,1969,2621,539,1256,1440,540,1004,1520,4004,1153,4587,3243,614,5912,6396,5456,3099,3294,242,360,371,1731,75723.8,776,706,1853,1528,345,2625,4253,2760,698,3984,2219,2898,1604,2944,589,1277,1211,693,1294,1521,3968,901,4507,3848,669,5600,5765,5179,2891,3162,251,383,306,1868,75075.9
2571584363,152,1208,656,2565,1676,435,4091,6254,3222,836,5118,2823,3726,1830,3601,1037,1186,1839,589,1185,1730,4253,1050,4752,4517,748,5948,7159,5508,3988,4087,229,537,500,2044,90927,966,1093,2461,1471,508,3763,6484,3300,832,5169,2606,3744,1970,3719,784,1982,1587,804,1675,1801,3791,1543,4164,3711,720,5874,6774,6064,3679,4475,339,472,407,2219,90949.1
164340311,153,996,656,2803,1780,401,3344,5202,3775,1129,5076,3045,3753,2168,3191,646,1715,2484,690,1792,1742,4766,1212,5675,4293,957,6753,8118,5170,4325,3369,295,527,516,2337,94702.3,1014,744,3083,1799,458,3523,5405,3635,932,5191,3155,3585,2507,3523,648,1411,1407,914,1452,1865,4471,1213,5106,4047,624,7623,8370,6060,3794,3260,339,484,333,2198,94173.7
1510661513,155,1030,705,2474,1310,269,3014,4319,2383,769,4246,2346,2929,1546,2461,672,1187,1789,514,1213,1176,3771,1228,4325,2856,679,5070,6219,4627,3221,2736,168,449,427,1840,73969.4,887,726,1978,1211,228,3118,4898,2578,878,3978,2166,2845,1638,2762,587,1163,1006,743,1392,1287,3604,918,4622,2948,739,5864,5976,5234,3249,2600,251,412,357,1893,74732.9
387676254,156,973,418,1636,1255,176,3344,3060,3132,734,4355,1856,3068,1155,2815,684,997,1167,590,1011,1249,3883,813,4076,2962,535,4502,5995,4904,3036,2693,171,462,411,1836,69952.7,843,433,1148,1059,205,2412,4019,2762,673,3679,1954,3098,1294,2778,712,1244,922,836,977,915,3778,815,3986,3510,612,5299,5475,5361,2824,3145,262,379,306,1717,69434.9
2637186896,157,933,781,3063,1647,482,3423,5564,3618,1054,5880,2699,3465,2047,3537,642,1379,1959,671,1314,1664,4249,1147,4636,4083,1056,6826,7492,5978,3470,4033,194,539,405,2311,92240.7,919,1025,2851,1685,489,3790,6210,3709,883,4579,2783,3285,1956,3533,767,1476,1469,734,1560,1897,4235,1474,4913,4171,723,7050,6932,6621,3729,3822,287,492,308,2464,92821.5
2941595782,158,1394,601,1954,1464,455,3489,6051,3739,1243,5901,2925,3457,1840,3547,770,1872,2212,797,1679,1505,4958,1511,5325,4162,970,7068,8661,5558,4098,4547,218,542,484,2948,97947.4,1248,702,2293,1610,544,3813,6435,3370,884,5113,2942,3654,2104,3883,870,1865,1731,809,1894,1718,4546,1236,5911,4525,783,6312,8415,6600,4043,4706,282,489,409,2827,98565.6
4052704078,161,1131,593,2519,1344,288,3593,3652,2681,1187,3957,2697,2484,1843,2873,733,1250,1601,626,1146,1298,3952,1260,4635,4189,824,5288,6554,5164,4345,4121,207,409,529,1977,80948.3,923,551,2298,1313,369,3162,4018,3697,900,4152,2731,2762,1869,3215,529,1381,1539,736,1357,1365,4144,1129,4957,4290,446,5760,6306,5390,4030,3726,343,472,398,2076,82332.9
2144166108,162,1201,689,2670,1522,398,3813,6033,3627,1082,6121,3293,3700,1935,3513,758,1904,1950,777,1529,1511,4588,1275,4922,4276,1063,7184,8393,5952,4735,4572,180,514,535,2839,99053.9,1226,699,2453,1675,369,3598,6399,3830,975,5152,3139,3701,2212,4050,666,1888,1380,924,1896,1746,4494,1416,4907,4757,888,7116,8312,5583,4623,4301,302,451,449,2893,98469.2
3632718209,163,876,384,1817,1262,275,2472,3690,2952,752,3442,2047,2674,1403,2427,632,1121,1340,491,1200,1379,3343,822,4101,3696,511,4556,6223,5573,3149,3586,192,368,337,1913,71003.7,745,670,1412,692,274,2465,3918,2781,911,3719,1920,2323,1298,2698,519,1717,892,656,1267,617,2817,1137,6214,4084,575,4885,6529,4543,2662,2904,302,481,331,1964,70925.4
2436560104,164,1617,802,2453,1292,345,3790,5238,3283,1150,4567,2779,2991,2069,3496,755,1357,1400,675,1355,1175,5248,1488,5112,4021,1091,6642,7988,5019,4172,4385,202,449,473,2230,91109.9,1081,1074,2570,1219,284,3358,6056,3705,1244,4721,2663,2904,2062,4221,762,1552,1271,784,1542,1346,4741,1424,4948,4485,756,6422,7627,5182,3997,3874,256,504,344,2292,91274.6
209477679,165,1028,485,2048,1453,383,3040,4023,3228,764,4590,2737,2619,1913,2742,697,1221,1425,661,1149,1054,3703,1104,4468,3382,554,5912,6539,4641,3384,3625,207,429,434,2221,77864.6,923,701,2152,1298,405,3407,5299,3305,765,4525,2464,2719,1597,3030,701,1330,1339,776,1240,1238,3613,895,4689,3658,572,5824,6483,4862,3328,3021,327,427,351,2202,79465.3
880826039,166,1123,775,2894,1139,442,3595,5545,3501,1575,5012,2753,3582,2257,3379,810,1544,1884,652,1614,1007,4623,1338,5177,4325,1073,6621,8572,5928,4537,4428,189,495,562,2548,95500.2,1041,737,2583,1282,405,4147,5920,3853,1254,4364,3023,2527,2188,3924,838,1708,1207,841,1645,1210,4387,1100,5186,4475,777,6981,8415,6254,4230,4634,220,425,430,2660,94872.5
3342436384,167,1049,785,2113,1352,417,3283,5177,3922,1184,5637,2524,3088,1818,3198,686,1680,1831,547,1591,1394,4724,1303,5034,3563,1140,6878,7156,5289,3450,3741,255,483,341,2513,89145.3,1083,1142,2319,1804,398,3377,5660,3251,1134,5176,2425,3550,1993,3691,713,1812,1211,770,1407,1735,4524,1263,5222,3633,934,7064,7120,5078,3618,3630,319,502,293,2351,90201.4
3747244531,168,1346,639,2809,1654,490,3883,5365,4790,1438,4981,3274,4062,2257,4391,752,1493,2105,741,1543,1848,4833,1700,5143,4336,963,7212,8649,6138,4517,4563,216,611,481,2539,101760,1308,1047,2270,2042,345,3460,6571,4030,1018,5223,3172,3317,2031,4669,682,1793,1329,834,1484,2156,4391,1788,5662,4053,696,6610,8242,6261,4536,4481,309,352,514,2865,99544.6
1674892806,169,996,634,2500,1597,457,3438,4076,3238,1039,4712,2646,3702,1865,3103,662,1123,2080,577,1204,1650,4103,1200,4851,3767,812,5466,6816,5997,3931,4442,165,563,356,2258,86027.3,818,874,1675,1658,361,3736,5419,3426,909,5078,3064,3628,1864,3595,707,1321,1522,903,1328,1735,3868,1228,4622,3757,672,6066,6991,5540,3061,3426,222,490,305,2166,86037.2
2023048953,171,1295,726,1938,1453,368,3090,5025,3193,1270,5139,2705,2894,1900,2713,798,1383,1484,596,1405,1119,4113,1169,4461,4387,835,6658,7861,5887,3794,3617,214,452,420,2299,86659.5,1213,953,1865,1666,292,3263,5818,3533,1077,5459,2443,2982,1663,3355,699,1599,1331,668,1497,1501,4084,1173,4725,4347,779,6755,7501,5910,4307,3647,210,349,413,2467,89543.4
547350619,172,1159,1327,2381,1303,463,2957,5759,3135,1324,5048,3098,2933,2001,3185,639,1991,1965,769,1402,1630,4767,1363,5721,4072,1108,8272,7730,5808,4013,3387,152,405,472,2700,94441.9,971,760,2914,1731,439,3372,5914,3502,776,4957,2980,3036,2289,3486,821,2183,1344,794,1678,1908,4600,1339,5715,4395,717,7297,7805,5767,3741,3444,304,400,403,2517,94298.3
2824974022,173,965,675,2125,1118,353,2798,3933,3437,1311,4238,2740,2506,2069,3425,707,1377,1685,625,1512,1121,3612,1150,4619,3654,1045,5796,7952,5137,3870,3630,199,376,425,2374,82561.5,1042,879,2265,1294,322,3030,4909,2979,997,4153,2448,2576,1829,3490,638,1575,1534,694,1605,1326,3884,1299,4692,3918,828,5936,7302,4986,3588,3514,275,359,398,2290,82855
1889365920,175,846,804,3079,1925,573,4302,4946,4584,925,6064,3402,3647,1923,4161,910,1679,1808,764,1483,1889,4946,1512,6721,4816,1152,7833,8750,6786,5184,5550,200,494,631,3022,107311,1456,915,2857,1999,524,3721,6347,3701,1262,5518,3468,3989,2383,4283,873,1857,2143,936,1671,1992,4693,1596,6105,5062,995,7553,9237,7258,4592,4617,343,469,421,2666,107504
3589036789,177,828,397,1841,1190,330,2469,3703,2642,842,3725,2171,2417,1614,2152,602,1142,1609,476,1208,1134,3406,857,3709,3256,564,5018,6018,4350,2946,2909,159,326,331,1792,68134.7,738,646,2219,1192,281,2503,4134,2112,773,3878,2294,2258,1371,2345,480,1275,1274,535,1551,1292,3234,1140,3636,3258,446,4466,5730,4110,2777,2758,256,393,267,1764,67382.9
499135165,179,1074,758,2657,1475,431,4024,5143,4351,1137,5274,2979,3003,1857,4028,676,1768,1990,638,1702,1384,4327,1412,4866,3930,951,6581,7515,5030,4086,3938,251,516,404,2876,93030.6,1359,891,2680,1329,353,4023,6117,3998,959,4346,3074,3103,1917,4329,774,2069,1519,891,1610,1418,3921,1474,4602,4171,859,6666,7587,5260,4000,4783,292,459,350,2487,93671
1407108815,181,1186,684,2419,1500,415,3207,4551,3621,757,5029,2736,3015,2059,2725,611,1340,1973,726,1246,1473,3931,1275,4605,3748,835,5752,7033,5220,3552,4165,191,499,457,2191,84726.2,989,737,2192,1402,277,3114,5053,3413,870,5119,2870,2919,1959,3119,647,1539,1614,785,1406,1411,3715,1117,4064,3661,584,5399,6967,5921,3429,4356,262,429,324,2481,84145.2
199352133,183,784,847,2117,1481,366,2890,3625,3005,1138,5093,2685,3026,1845,2755,714,1271,1784,659,1211,1429,4304,1451,4936,3331,826,6186,6325,5397,3880,3843,179,439,392,2105,82320.4,885,687,2562,1455,325,2765,4932,3017,1197,4280,2797,2942,1747,3261,648,1435,1215,830,1451,1559,4430,1138,4781,3895,533,5672,6292,5478,3445,3068,273,477,304,2024,81800.1
1753490809,184,1007,790,2396,1523,413,2964,5441,3496,1153,4728,2544,3719,1789,3399,813,1010,1690,634,1276,1698,3714,1092,3905,3593,858,5759,6446,5059,3816,3759,179,496,396,2123,83681.1,1192,1013,2399,1559,301,3241,5371,3363,915,4960,2911,3403,2054,3553,680,1298,1247,799,1476,1757,3633,1069,4219,3906,674,5540,6138,5180,3569,3842,316,497,317,2068,84459
666185463,187,1107,668,2070,1266,404,3165,3905,3569,713,4174,2414,2708,1760,3063,808,1151,1621,608,1189,1212,3551,1084,4453,3570,730,5020,6356,5133,3284,3595,216,514,392,2012,77486.7,852,929,1928,1288,251,3026,5010,2560,715,4023,2482,2542,1781,3326,690,1317,1114,688,1299,1382,3423,1152,3983,3585,609,4785,6639,4950,3930,3391,283,394,258,2163,76750.5
379180764,188,1347,675,2563,1560,569,4102,6158,3664,1297,5434,2965,3386,2560,3530,981,1439,2099,631,1361,1462,4165,1176,6053,4202,991,7127,7361,6008,3996,4450,260,490,399,2329,96788.4,909,786,2683,1664,398,3710,6188,3838,1095,5294,3067,3166,2504,4167,891,1474,1939,752,1619,1655,4088,1454,5122,4517,620,7097,7579,5540,3892,4608,311,520,392,2351,95891
2716317602,189,1130,969,2712,1611,591,4285,5339,3805,1333,5711,3078,2905,2264,3293,801,1535,1991,736,1651,1393,4489,1352,4769,4567,1152,6806,8282,6003,4564,4377,220,509,503,2615,97339.1,1274,867,2048,1469,669,3934,7187,3558,843,4832,3245,3093,1816,4005,848,2014,1196,715,1667,1646,4112,1290,5420,5168,960,6667,9256,5776,3844,3507,263,486,400,2709,96783.9
1343122718,190,1139,544,2069,959,356,3193,4095,2894,858,3952,2678,2103,1594,3011,754,1295,1382,600,1323,834,3874,1300,4743,3161,876,5370,7620,4509,3887,3728,179,465,440,2797,78582.3,1111,612,1621,1063,321,2925,4846,2721,870,3345,2661,2518,1736,3179,678,1482,1229,780,1346,1170,3742,1472,4605,3261,493,5729,7458,4114,3888,3474,299,326,346,2602,78026.2
25535893,191,1220,580,2054,1123,437,3329,4937,3884,1277,4187,3103,2250,2233,3501,859,1422,1846,754,1123,932,4277,1210,5131,3908,816,5791,8455,5674,4367,4248,207,469,484,2618,88710.4,1013,681,2664,1208,447,3461,4943,3227,914,4138,2746,2839,2045,3410,585,1597,1493,849,1479,1176,4094,1376,4595,4675,579,5810,7868,5711,4042,3962,292,538,367,2761,87585.9
429918668,193,1642,1072,2969,1512,473,3256,5248,4073,1053,4774,3035,3051,1994,3390,676,1070,1696,692,1113,1246,4608,1359,5100,3590,980,6444,6629,4924,3936,3715,201,522,379,2189,88610.2,1290,840,2477,1676,463,3314,5813,3774,870,4636,2697,2944,2170,4182,638,1615,1161,746,1560,1381,4110,979,4820,3546,691,6828,7176,4835,3443,3777,279,471,291,2172,87667
248793696,194,1297,729,2404,1245,405,3367,5667,4125,1099,3696,2757,3011,1834,3716,833,1391,1817,652,1404,1047,3930,1464,4694,4108,855,5728,7073,5382,4047,4179,229,478,384,2471,87518.5,972,728,2336,1123,344,3129,6458,3723,1021,3718,2693,2519,1929,3719,805,1556,1751,745,1578,1115,3880,1308,4361,4249,558,6204,7582,5335,3861,4132,271,502,308,2542,87057.2
2761175367,195,1218,527,2819,1768,557,4394,4615,3316,975,5657,3032,3535,2395,2847,732,1758,1901,709,1416,1580,4276,1300,5328,4275,881,7449,8488,6372,4165,4000,226,537,550,2569,96164.9,948,765,2978,1630,407,3860,5675,3165,872,5652,3091,3120,1979,3577,812,2308,1232,878,1710,1475,4301,1452,5578,4637,891,7460,8176,6067,3796,4239,302,398,415,3229,97075.6
2969014077,196,954,707,2477,1700,399,2872,3871,3251,879,5005,2597,3217,1471,3386,673,1525,1647,610,1169,1673,4409,1114,4547,3695,831,5319,6983,5146,3895,4344,213,495,535,2537,84146.3,1026,763,1621,1623,362,2904,5134,3038,1027,4062,2428,3768,1640,3218,836,1442,1306,629,1232,1542,3623,1177,4449,3722,680,6214,6800,5302,3974,3780,257,433,389,2442,82843.1
